,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway
3385,Upper West Side,1.0,0.0,40.783023,-73.978389,499000.0,226556.0,1975,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3386,Upper West Side,2.0,2.0,40.788292999999996,-73.97081999999997,2100000.0,1184.0,1985,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3387,Upper West Side,3.0,3.0,40.784434999999995,-73.980649,2695000.0,1715.0,1931,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3388,Upper West Side,1.0,1.0,40.789877000000004,-73.977527,1150000.0,,1938,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3389,Upper West Side,1.0,1.0,40.788154999999996,-73.97765799999998,1395000.0,735.0,1920,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3390,Upper West Side,10.0,5.0,40.789501,-73.976501,10500000.0,4192.0,2018,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3391,Upper West Side,1.0,2.0,40.784612,-73.97121,1150000.0,1000.0,1950,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3392,Upper West Side,5.0,5.0,40.787486,-73.978655,14950000.0,3646.0,1912,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3393,Upper West Side,2.0,3.0,40.790821,-73.973937,2799000.0,1933.0,1922,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3394,Upper West Side,3.5,3.0,40.788203,-73.975599,6750000.0,2635.0,2019,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3395,Upper West Side,4.0,4.0,40.79017,-73.976515,5495000.0,,1928,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3396,Upper West Side,3.0,3.0,40.788359,-73.98089300000002,2950000.0,396076.0,1929,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3397,Upper West Side,1.0,1.0,40.786486,-73.972521,1350000.0,636.0,1929,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3398,Upper West Side,1.0,1.0,40.786764,-73.971313,699000.0,575.0,1910,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3399,Upper West Side,2.0,2.0,40.7877,-73.9757,2400000.0,,1931,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3400,Upper West Side,1.0,0.0,40.789562,-73.97600600000001,550000.0,425.0,1920,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3401,Upper West Side,4.0,3.0,40.788361,-73.96770500000002,9300000.0,608532.0,1930,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3402,Upper West Side,1.0,2.0,40.791801,-73.977699,1145000.0,,1926,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3403,Upper West Side,2.0,2.0,40.789075,-73.977942,1800000.0,82655.0,1926,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3404,Upper West Side,2.0,2.0,40.79000900000001,-73.979014,1425000.0,1100.0,1927,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3405,Upper West Side,2.0,2.0,40.782682,-73.976839,1875000.0,933.0,1986,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3406,Upper West Side,1.0,1.0,40.784351,-73.981925,685000.0,700.0,1905,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3407,Upper West Side,4.0,3.0,40.782773999999996,-73.978184,4350000.0,1823.0,1930,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3408,Upper West Side,1.0,1.0,40.783955,-73.976748,720000.0,720.0,1927,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3409,Upper West Side,4.0,7.0,40.791803,-73.975193,5950000.0,5070.0,1920,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3410,Upper West Side,0.0,0.0,40.783599,-73.975898,5995000.0,5535.0,1910,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3411,Upper West Side,4.0,3.0,40.783955999999996,-73.970833,6950000.0,203217.0,1926,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3412,Upper West Side,3.0,2.0,40.7868,-73.97959200000003,2800000.0,99435.0,1929,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3413,Upper West Side,1.0,1.0,40.786749,-73.972422,670000.0,600.0,1929,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3414,Upper West Side,1.0,2.0,40.787926,-73.973863,1175000.0,,1918,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3415,Upper West Side,1.0,1.0,40.788924,-73.97667,875000.0,412000.0,1987,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3416,Upper West Side,2.0,3.0,40.789811,-73.973698,2750000.0,1800.0,1925,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3417,Upper West Side,1.0,0.0,40.782832,-73.97685,439000.0,350.0,1928,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3418,Upper West Side,1.0,1.0,40.786749,-73.972422,625000.0,,1929,10024.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3419,Upper West Side,1.0,2.0,40.79997,-73.96016,150000.0,23142.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3420,Upper West Side,1.0,3.0,40.79847,-73.96255,650000.0,900.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3421,Upper West Side,2.0,2.0,40.793098,-73.96970300000002,790000.0,,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3422,Upper West Side,2.0,2.0,40.792089000000004,-73.965926,1500000.0,1200.0,,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3423,Upper West Side,1.0,2.0,40.799778,-73.961463,638500.0,650.0,1915,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3424,Upper West Side,2.0,2.0,40.795519,-73.974584,895000.0,1100.0,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3425,Upper West Side,1.0,1.0,40.790824,-73.968168,599000.0,,1926,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3426,Upper West Side,2.0,3.0,40.805245,-73.96664,795000.0,28224.0,1908,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3427,Upper West Side,1.0,1.0,40.79476,-73.963499,629000.0,800.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3428,Upper West Side,1.0,2.0,40.799688,-73.963208,549000.0,,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3429,Upper West Side,2.0,3.0,40.79523,-73.97205799999998,1425000.0,1000.0,1983,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3430,Upper West Side,1.0,3.0,40.7985,-73.9626,599999.0,1000.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3431,Upper West Side,1.0,2.0,40.805074,-73.966426,825000.0,880.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3432,Upper West Side,1.0,1.0,40.798072999999995,-73.962767,449000.0,600.0,1947,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3433,Upper West Side,2.0,2.0,40.791973,-73.966909,895000.0,,1913,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3434,Upper West Side,1.0,2.0,40.797909999999995,-73.972143,599000.0,41520.0,1940,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3435,Upper West Side,1.0,1.0,40.797401,-73.961303,429000.0,,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3436,Upper West Side,1.0,1.0,40.7999,-73.962799,995000.0,815.0,2016,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3437,Upper West Side,1.0,2.0,40.791973,-73.966909,670000.0,,1913,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3438,Upper West Side,1.0,1.0,40.800103,-73.967384,699000.0,820.0,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3439,Upper West Side,2.0,2.0,40.796253,-73.974112,1195000.0,1164.0,1911,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3440,Upper West Side,1.0,2.0,40.799655,-73.959056,899000.0,880.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3441,Upper West Side,1.0,1.0,40.801998,-73.965698,325000.0,400.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3442,Upper West Side,1.0,2.0,40.801799,-73.964302,500000.0,980.0,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3443,Upper West Side,1.0,2.0,40.798284,-73.96795999999998,799000.0,1050.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3444,Upper West Side,8.0,6.0,40.791301000000004,-73.9664,4995000.0,4696.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3445,Upper West Side,1.0,0.0,40.800427,-73.97106099999998,360000.0,204463.0,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3446,Upper West Side,1.0,2.0,40.800145,-73.966741,875000.0,915.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3447,Upper West Side,11.0,10.0,40.7919,-73.966102,5500000.0,5355.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3448,Upper West Side,3.0,6.0,40.798969,-73.97153399999998,6350000.0,4476.0,1905,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3449,Upper West Side,1.0,2.0,40.804268,-73.96549300000002,695000.0,53093.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3450,Upper West Side,3.0,3.0,40.796275,-73.972859,1895000.0,116520.0,1915,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3451,Upper West Side,1.0,1.0,40.799443,-73.969791,665000.0,61779.0,1923,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3452,Upper West Side,4.0,5.0,40.798598999999996,-73.971801,7900000.0,7200.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3453,Upper West Side,1.0,2.0,40.79962800000001,-73.96130699999998,615000.0,730.0,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3454,Upper West Side,1.0,1.0,40.799924,-73.958866,525000.0,,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3455,Upper West Side,4.0,5.0,40.797833000000004,-73.962337,3795000.0,3600.0,1899,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3456,Upper West Side,2.0,3.0,40.79357,-73.968486,1200000.0,1100.0,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3457,Upper West Side,1.0,2.0,40.799758000000004,-73.968743,745000.0,,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3458,Upper West Side,3.0,3.0,40.792343,-73.964794,2395000.0,84612.0,1918,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3459,Upper West Side,3.0,5.0,40.794000000000004,-73.9733,1895000.0,,1921,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3460,Upper West Side,1.0,1.0,40.80674000000001,-73.96627099999998,549000.0,27592.0,1907,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3461,Upper West Side,2.0,2.0,40.795898,-73.971496,1600000.0,1050.0,1923,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3462,Upper West Side,3.0,3.0,40.802398,-73.966903,2100000.0,1857.0,2007,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3463,Upper West Side,2.0,2.0,40.8022,-73.9673,1550000.0,,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3464,Upper West Side,3.0,3.0,40.79317,-73.975139,1750000.0,81066.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3465,Upper West Side,10.0,6.0,40.790901,-73.9701,5785000.0,6426.0,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3466,Upper West Side,3.0,3.0,40.792229,-73.96674300000002,2350000.0,,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3467,Upper West Side,2.0,2.0,40.798942,-73.959691,1530000.0,19690.0,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3468,Upper West Side,1.0,0.0,40.803515000000004,-73.967388,500000.0,165106.0,1905,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3469,Upper West Side,3.0,3.0,40.789407000000004,-73.966786,2795000.0,120112.0,1926,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3470,Upper West Side,2.0,3.0,40.805245,-73.96664,895000.0,28224.0,1908,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3471,Upper West Side,1.0,1.0,40.799574,-73.967112,700000.0,700.0,1935,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3472,Upper West Side,2.0,2.0,40.798671999999996,-73.97005300000002,1095000.0,1200.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3473,Upper West Side,1.0,2.0,40.80562000000001,-73.959903,825000.0,,1921,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3474,Upper West Side,2.0,0.0,40.792215999999996,-73.965288,895000.0,,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3475,Upper West Side,2.0,2.0,40.7975,-73.961799,1195000.0,1170.0,,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3476,Upper West Side,2.0,2.0,40.793498,-73.970199,1787100.0,949.0,1971,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3477,Upper West Side,2.0,2.0,40.796253,-73.974112,970000.0,1006.0,1911,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3478,Upper West Side,3.0,3.0,40.797053999999996,-73.96095600000002,2995000.0,2100.0,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3479,Upper West Side,2.0,2.0,40.79572,-73.97197,1995000.0,1471.0,1923,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3480,Upper West Side,1.0,1.0,40.798578000000006,-73.96185,525000.0,600.0,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3481,Upper West Side,1.0,2.0,40.806160999999996,-73.966065,825000.0,23869.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3482,Upper West Side,3.0,3.0,40.798854,-73.972431,3250000.0,,1940,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3483,Upper West Side,6.0,8.0,40.7994,-73.971496,6950000.0,6340.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3484,Upper West Side,1.0,1.0,40.798854,-73.972431,569000.0,800.0,1940,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3485,Upper West Side,3.0,4.0,40.797998,-73.973129,4000000.0,2395.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3486,Upper West Side,2.0,1.0,40.790377,-73.966222,895000.0,850.0,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3487,Upper West Side,2.5,3.0,40.805532,-73.967321,2495000.0,157300.0,1924,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3488,Upper West Side,1.0,1.0,40.79757,-73.97335799999998,925000.0,871.0,1912,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3489,Upper West Side,2.0,2.0,40.800043,-73.95936800000001,1100000.0,975.0,1890,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3490,Upper West Side,1.0,2.0,40.802913000000004,-73.96811,999500.0,,1924,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3491,Upper West Side,2.0,2.0,40.794189,-73.97377900000002,1395000.0,1250.0,1928,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3492,Upper West Side,1.0,1.0,40.804978999999996,-73.967548,599000.0,680.0,1907,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3493,Upper West Side,3.0,3.0,40.794874,-73.975836,2550000.0,1664.0,1989,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3494,Upper West Side,2.0,3.0,40.797127,-73.972651,2500000.0,,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3495,Upper West Side,1.0,2.0,40.798578000000006,-73.96185,799000.0,700.0,1930,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3496,Upper West Side,4.0,4.0,40.790112,-73.966351,10775000.0,3753.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3497,Upper West Side,1.0,1.0,40.79296,-73.963936,935000.0,840.0,1961,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3498,Upper West Side,1.0,1.0,40.801101,-73.970596,655000.0,700.0,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3499,Upper West Side,2.0,3.0,40.795984999999995,-73.97229,2195000.0,,1926,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3500,Upper West Side,1.0,2.0,40.797118,-73.972246,1340000.0,,1916,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3501,Upper West Side,1.0,2.0,40.794607,-73.962935,995000.0,920.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3502,Upper West Side,3.0,4.0,40.790112,-73.966351,3350000.0,,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3503,Upper West Side,1.0,0.0,40.798593,-73.967704,425000.0,500.0,1945,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3504,Upper West Side,3.0,4.0,40.795727,-73.96990699999998,2650000.0,2000.0,1911,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3505,Upper West Side,1.0,1.0,40.795727,-73.96990699999998,615000.0,139192.0,1911,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3506,Upper West Side,3.0,3.0,40.804297999999996,-73.967597,3995000.0,2088.0,1922,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3507,Upper West Side,1.0,1.0,40.794451,-73.965007,969000.0,747.0,1960,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3508,Upper West Side,2.0,3.0,40.792745000000004,-73.969923,1449000.0,1100.0,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3509,Upper West Side,2.0,2.0,40.805044,-73.96635500000002,995000.0,1000.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3510,Upper West Side,3.0,3.0,40.803334,-73.968975,3495000.0,61344.0,1922,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3511,Upper West Side,2.0,2.0,40.79523,-73.97205799999998,1395000.0,1026.0,1983,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3512,Upper West Side,3.0,3.0,40.792603,-73.975543,2795000.0,136062.0,1913,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3513,Upper West Side,2.0,2.0,40.799761,-73.97149,1400000.0,190890.0,1923,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3514,Upper West Side,1.0,1.0,40.799924,-73.958866,588500.0,500.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3515,Upper West Side,2.0,2.0,40.790812,-73.969636,1595000.0,971.0,1973,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3516,Upper West Side,2.0,3.0,40.791409,-73.969039,1499000.0,1200.0,1966,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3517,Upper West Side,2.0,3.0,40.804268,-73.96549300000002,1675000.0,1500.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3518,Upper West Side,4.0,3.0,40.795895,-73.973125,2150000.0,,1925,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3519,Upper West Side,3.0,3.0,40.793898999999996,-73.973396,2150000.0,,1921,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3520,Upper West Side,1.0,1.0,40.79367,-73.965556,1199000.0,845.0,1961,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3521,Upper West Side,1.0,2.0,40.799778,-73.961463,640000.0,532.0,1915,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3522,Upper West Side,2.0,3.0,40.791409,-73.969039,1425000.0,199526.0,1966,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3523,Upper West Side,2.0,2.0,40.7975,-73.961799,1400000.0,1263.0,1986,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3524,Upper West Side,2.0,3.0,40.793201,-73.9645,2995000.0,1657.0,1961,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3525,Upper West Side,1.0,1.0,40.801998,-73.965698,389000.0,,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3526,Upper West Side,4.0,4.0,40.8041,-73.965896,4795000.0,3100.0,2006,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3527,Upper West Side,2.0,3.0,40.797463,-73.972072,1450000.0,,1920,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3528,Upper West Side,2.0,2.0,40.800019,-73.969337,1600000.0,114330.0,1926,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3529,Upper West Side,2.0,1.0,40.799294,-73.962266,808000.0,800.0,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3530,Upper West Side,1.0,2.0,40.802515,-73.96621999999998,969000.0,940.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3531,Upper West Side,3.0,3.0,40.796254,-73.97207,2088000.0,1600.0,1914,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3532,Upper West Side,3.0,3.0,40.797802000000004,-73.97165799999998,2550000.0,1752.0,1910,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3533,Upper West Side,1.0,0.0,40.800427,-73.97106099999998,379000.0,204463.0,1929,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3534,Upper West Side,1.0,1.0,40.79244,-73.964316,1195000.0,845.0,1961,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3535,Upper West Side,4.0,4.0,40.793399,-73.971603,3985000.0,2100.0,2019,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3536,Upper West Side,3.0,2.0,40.795472,-73.975249,1995000.0,1307.0,1931,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
3537,Upper West Side,2.0,2.0,40.791477,-73.965733,1265000.0,,1900,10025.0,Cathedral Parkway-110th St,B,C,,,,,,,,,,0.30075394483318724
