bath,bed,latitude,logitude,price,size,year built,zipcode,distance to subway,complaints
2,2,40.7485,-73.975898,2915000,1265,2017,10016,0.27039118,1409.0
2,2,40.745691,-73.971226,1350000,1085,1989,10016,0.659167293,1409.0
3,2,40.7474,-73.9714,3235000,1452,2019,10016,0.493199412,1409.0
2,2,40.748497,-73.97579,1900000,1111,2019,10016,0.268536471,1409.0
2,2,40.748497,-73.97579,2725000,1300,2019,10016,0.268536471,1409.0
1,1,40.745691,-73.971226,850000,700,1989,10016,0.659167293,1409.0
1,1,40.745156,-73.971835,850000,700,1984,10016,0.689670085,1409.0
2,2,40.74848,-73.975698,2190000,1077,2019,10016,0.26876649199999997,1409.0
2,2,40.748497,-73.97579,2270000,1155,2019,10016,0.268536471,1409.0
1,1,40.746824,-73.97711600000001,699000,850,1955,10016,0.37334032,1409.0
2,2,40.748497,-73.97579,2225000,1151,2019,10016,0.268536471,1409.0
3,2,40.7474,-73.9714,2795000,1622,2019,10016,0.493199412,1409.0
1,1,40.748296,-73.971642,690000,900,1955,10017,0.405574802,1800.0
2,2,40.745492999999996,-73.976794,1799000,1248,2007,10016,0.41334746299999997,1409.0
1,1,40.746798999999996,-73.97350300000001,765000,635,2001,10016,0.469690275,1409.0
2,1,40.745691,-73.971226,1150000,895,1989,10016,0.659167293,1409.0
2,2,40.746798999999996,-73.97350300000001,1355000,1041,2001,10016,0.469690275,1409.0
1,1,40.745691,-73.971226,870000,764,1989,10016,0.659167293,1409.0
3,2,40.7474,-73.9714,3880000,1818,2019,10016,0.493199412,1409.0
1,0,40.74654,-73.976652,420000,500,1960,10016,0.411185532,1409.0
1,1,40.746653,-73.97577199999999,575000,204638,1963,10016,0.470442956,1409.0
1,1,40.74856,-73.972497,685000,750,1963,10016,0.33491306600000004,1409.0
1,1,40.749209,-73.973674,888000,650,1986,10016,0.217540395,1409.0
1,1,40.748540999999996,-73.97365,850000,672,1988,10016,0.283632256,1409.0
1,1,40.745691,-73.971226,990000,866,1989,10016,0.659167293,1409.0
1,1,40.748497,-73.97579,1320000,776,2019,10016,0.268536471,1409.0
1,0,40.748003000000004,-73.972835,675000,605018,1967,10016,0.368766645,1409.0
1,0,40.74654,-73.976652,449000,550,1960,10016,0.411185532,1409.0
2,1,40.748540999999996,-73.97365,925000,883,1988,10016,0.283632256,1409.0
1,1,40.7474,-73.9714,1935000,779,2019,10016,0.493199412,1409.0
1,1,40.7474,-73.9714,1750000,714,2019,10016,0.493199412,1409.0
2,2,40.746798999999996,-73.97350300000001,1270000,1045,2001,10016,0.469690275,1409.0
2,2,40.74848,-73.975698,2250000,1077,2019,10016,0.26876649199999997,1409.0
1,1,40.749209,-73.973674,879000,715,1986,10016,0.217540395,1409.0
1,1,40.748003000000004,-73.972835,819000,605018,1967,10016,0.368766645,1409.0
1,1,40.747678,-73.976479,750000,800,1960,10016,0.372036601,1409.0
1,1,40.746653,-73.97577199999999,655000,770,1963,10016,0.470442956,1409.0
1,1,40.748003000000004,-73.972835,1035000,605018,1967,10016,0.368766645,1409.0
1,0,40.746299,-73.972702,899000,571,1989,10016,0.544296051,1409.0
1,1,40.7474,-73.9714,1520000,760,2019,10016,0.493199412,1409.0
1,0,40.748003000000004,-73.972835,799000,605018,1967,10016,0.368766645,1409.0
1,1,40.745156,-73.971835,2995,730,1984,10016,0.689670085,1409.0
1,0,40.749195,-73.977372,895000,600,2014,10016,0.253547167,1409.0
2,1,40.748670000000004,-73.98196300000001,1095000,1077,1985,10016,0.22671796600000002,1409.0
1,1,40.74864,-73.979714,1750000,970,2006,10016,0.278368473,1409.0
3,2,40.74864,-73.979714,2450000,1440,2006,10016,0.278368473,1409.0
1,2,40.750209999999996,-73.97926,1150000,909,1956,10016,0.20459800600000003,1409.0
1,1,40.750209999999996,-73.97926,995000,800,1956,10016,0.20459800600000003,1409.0
1,1,40.74878,-73.978197,699000,850,1959,10016,0.321644958,1409.0
1,1,40.750153999999995,-73.981424,725000,700,1916,10016,0.32918447100000003,1409.0
1,1,40.749195,-73.977372,1495000,754,2014,10016,0.253547167,1409.0
1,1,40.750965,-73.982197,1325000,980,2003,10016,0.286237366,1409.0
1,1,40.747748,-73.979518,599000,750,1957,10016,0.215775067,1409.0
1,1,40.748585999999996,-73.97648000000001,1150000,878,1960,10016,0.278171926,1409.0
1,1,40.746354,-73.97804599999999,695000,750,1957,10016,0.294558802,1409.0
1,1,40.748670000000004,-73.98196300000001,1125000,1142,1985,10016,0.22671796600000002,1409.0
1,1,40.746871999999996,-73.979692,795000,750,1969,10016,0.159168099,1409.0
1,1,40.749576,-73.979011,649000,750,1922,10016,0.254102989,1409.0
1,1,40.750153999999995,-73.981424,730000,700,1916,10016,0.32918447100000003,1409.0
2,1,40.748670000000004,-73.98196300000001,1095000,1142,1985,10016,0.22671796600000002,1409.0
1,1,40.746871999999996,-73.979692,895000,900,1969,10016,0.159168099,1409.0
1,1,40.748631,-73.978741,725000,850,1940,10016,0.329944108,1409.0
1,1,40.748585999999996,-73.97648000000001,899000,746,1960,10016,0.278171926,1409.0
1,1,40.747494,-73.981495,750000,218364,1932,10016,0.10124264300000001,1409.0
1,1,40.747748,-73.979518,599000,675,1957,10016,0.215775067,1409.0
1,1,40.748494,-73.97724699999999,650000,700,1975,10016,0.319488496,1409.0
1,1,40.750099,-73.980003,1175000,775,1961,10016,0.256478083,1409.0
1,1,40.750099,-73.980003,1049000,775,1961,10016,0.256478083,1409.0
1,0,40.749195,-73.977372,960000,499,2014,10016,0.253547167,1409.0
1,1,40.747494,-73.981495,775000,218364,1932,10016,0.10124264300000001,1409.0
1,1,40.746871999999996,-73.979692,935000,205000,1969,10016,0.159168099,1409.0
1,0,40.748585999999996,-73.97648000000001,725000,531,1960,10016,0.278171926,1409.0
1,0,40.751045,-73.982238,980000,524,2003,10016,0.278942197,1409.0
1,1,40.749443,-73.984274,849990,1287,1928,10018,0.252437255,5264.0
1,0,40.749401,-73.984298,679000,622,1928,10018,0.252441347,5264.0
4,5,40.7546,-73.963096,6995000,5000,1931,10022,0.609361997,1056.0
5,4,40.755401,-73.967597,7550000,3078,2013,10022,0.269606171,1056.0
1,1,40.755122,-73.96427299999999,875000,430000,1956,10022,0.494516371,1056.0
1,1,40.754467,-73.966957,655000,800,1960,10022,0.38644353299999995,1056.0
2,2,40.753002,-73.965255,1499000,125000,1931,10022,0.6007486129999999,1056.0
3,2,40.756,-73.9719,4750000,1621,2019,10022,0.091970049,1056.0
3,3,40.754001,-73.963302,5495000,2900,1927,10022,0.6329650529999999,1056.0
1,2,40.755122,-73.96427299999999,925000,1000,1956,10022,0.494516371,1056.0
3,3,40.75464,-73.96311,3995000,460973,1931,10022,0.606032819,1056.0
4,3,40.754001,-73.963302,5950000,3000,1927,10022,0.6329650529999999,1056.0
3,4,40.754068,-73.96409399999999,2450000,2000,1925,10022,0.5766234370000001,1056.0
2,3,40.754173,-73.96559,4500000,2303,2002,10022,0.47969587700000005,1056.0
3,3,40.754862,-73.96589,2750000,1874,2000,10022,0.40589979600000003,1056.0
2,1,40.756401000000004,-73.966903,1750000,1543,2006,10022,0.2313175,1056.0
3,3,40.755644000000004,-73.965257,4100000,1798,2016,10022,0.39351138700000005,1056.0
3,2,40.754049,-73.963277,6250000,65142,1927,10022,0.631399787,1056.0
3,3,40.754173,-73.96559,2500000,1812,2002,10022,0.47969587700000005,1056.0
2,2,40.756,-73.9719,2740000,1343,2019,10022,0.091970049,1056.0
3,2,40.757098,-73.96830600000001,2499000,1578,2006,10022,0.09025815400000001,1056.0
2,2,40.755644000000004,-73.965257,2595000,1370,2016,10022,0.39351138700000005,1056.0
3,2,40.756,-73.9719,3245000,1347,2019,10022,0.091970049,1056.0
2,2,40.755401,-73.967597,2795000,1443,2013,10022,0.269606171,1056.0
3,2,40.754173,-73.96559,2890000,1812,2002,10022,0.47969587700000005,1056.0
1,1,40.755401,-73.967597,1998000,953,2013,10022,0.269606171,1056.0
3,2,40.755644000000004,-73.965257,2250000,1428,2016,10022,0.39351138700000005,1056.0
2,2,40.755575,-73.967566,2800000,1518,2013,10022,0.254703592,1056.0
3,3,40.754173,-73.96559,3970000,2303,2002,10022,0.47969587700000005,1056.0
3,3,40.755644000000004,-73.965257,3550000,1947,2016,10022,0.39351138700000005,1056.0
1,1,40.753268,-73.965214,870000,1000,1957,10022,0.578523765,1056.0
2,3,40.756401000000004,-73.969596,2295000,1548,1958,10022,0.12282869099999999,1056.0
3,2,40.756,-73.9719,3950000,1467,2019,10022,0.091970049,1056.0
1,1,40.755122,-73.96427299999999,669000,775,1956,10022,0.494516371,1056.0
1,1,40.753005,-73.97145400000001,1590000,999,2008,10036,0.350071115,6536.0
2,2,40.755122,-73.96427299999999,1150000,430000,1956,10022,0.494516371,1056.0
2,2,40.755644000000004,-73.965257,2950000,1442,2016,10022,0.39351138700000005,1056.0
2,2,40.755401,-73.967597,3150000,1443,2013,10022,0.269606171,1056.0
2,2,40.754413,-73.964129,1145000,1285,1930,10022,0.549858596,1056.0
2,2,40.754699,-73.96749799999999,1275000,1200,1931,10022,0.34232010700000004,1056.0
1,0,40.754725,-73.964793,359000,500,1931,10022,0.484515573,1056.0
2,1,40.754173,-73.96559,1500000,1046,2002,10022,0.47969587700000005,1056.0
3,2,40.756,-73.9719,4050000,1529,2019,10022,0.091970049,1056.0
1,1,40.753671000000004,-73.96508100000001,2400000,1227,1930,10019,0.5500212520000001,2675.0
1,1,40.755644000000004,-73.965257,1750000,893,2016,10022,0.39351138700000005,1056.0
2,2,40.756401000000004,-73.966903,2350000,2201,2006,10022,0.2313175,1056.0
3,3,40.756698,-73.967597,3195000,1922,2006,10022,0.16421635199999998,1056.0
3,2,40.755644000000004,-73.965257,2695000,1367,2016,10022,0.39351138700000005,1056.0
2,2,40.756,-73.9719,2700000,1207,2019,10022,0.091970049,1056.0
2,2,40.755122,-73.96427299999999,1395000,430000,1956,10022,0.494516371,1056.0
2,1,40.755401,-73.967597,2200000,986,2013,10022,0.269606171,1056.0
1,1,40.753671000000004,-73.96508100000001,2400000,1383,1930,10019,0.5500212520000001,2675.0
2,1,40.752562,-73.96781899999999,1399000,877,2001,10017,0.559530804,1800.0
1,0,40.754554,-73.96445899999999,550000,675,1931,10022,0.518347153,1056.0
1,1,40.754554,-73.96445899999999,675000,800,1931,10022,0.518347153,1056.0
1,1,40.75237,-73.97319,829000,678,1984,10017,0.18818479600000002,1800.0
1,1,40.754298999999996,-73.966903,1450000,1338,1900,10022,0.404926667,1056.0
1,1,40.755815999999996,-73.96551600000001,665000,800,1958,10022,0.36498258100000003,1056.0
1,0,40.753744,-73.968368,359000,450,1959,10017,0.421541936,1800.0
1,1,40.754413,-73.964129,625000,850,1930,10022,0.549858596,1056.0
1,1,40.753299,-73.97170200000001,988000,606,1979,10017,0.345389071,1800.0
2,1,40.756,-73.9719,2970000,1190,2019,10022,0.091970049,1056.0
1,1,40.751553,-73.969943,868000,531,1977,10017,0.43953802200000003,1800.0
1,1,40.755122,-73.96427299999999,850000,958,1956,10022,0.494516371,1056.0
2,1,40.756,-73.9719,2680000,1038,2019,10022,0.091970049,1056.0
1,1,40.754554,-73.96445899999999,675000,102422,1931,10022,0.518347153,1056.0
1,1,40.753299,-73.97170200000001,919000,628,1979,10017,0.345389071,1800.0
1,1,40.754329999999996,-73.964714,599000,73676,1928,10022,0.51825938,1056.0
1,0,40.752049,-73.968985,645000,590,1959,10017,0.53025275,1800.0
1,1,40.754413,-73.964129,690000,88181,1930,10022,0.549858596,1056.0
1,0,40.753173,-73.965685,495000,550,1932,10017,0.565023327,1800.0
1,0,40.753427,-73.96668299999999,620000,461,1989,10019,0.49953838799999994,2675.0
1,0,40.753498,-73.96778499999999,649000,548,1962,10017,0.459229326,1800.0
2,1,40.752562,-73.96781899999999,1350000,895,2001,10017,0.559530804,1800.0
2,2,40.766799,-73.984199,2350000,1200,1978,10019,0.06688503,2675.0
2,1,40.767962,-73.984573,1349000,850,1982,10019,0.167147844,2675.0
3,2,40.766825,-73.984237,3100000,1355,1978,10019,0.0703796,2675.0
1,1,40.764625,-73.984883,1230000,667,1979,10019,0.196917412,2675.0
1,1,40.762882,-73.988491,798000,576,1988,10019,0.183069398,2675.0
1,0,40.766585,-73.986049,575000,550,1935,10019,0.223125595,2675.0
1,1,40.766676000000004,-73.984475,1250000,995,1929,10019,0.09018565199999999,2675.0
1,1,40.7644,-73.99389599999999,1050000,740,2015,10019,0.65742559,2675.0
2,1,40.767962,-73.984573,1498000,850,1982,10019,0.167147844,2675.0
2,2,40.766799,-73.984199,2050000,1196,1978,10019,0.06688503,2675.0
2,1,40.769298,-73.987602,1595000,977,2008,10019,0.438147034,2675.0
1,0,40.767084999999994,-73.98303299999999,825000,471,1987,10019,0.0174884,2675.0
1,1,40.766825,-73.984237,1100000,590,1978,10019,0.0703796,2675.0
1,1,40.76362,-73.98595999999999,1250000,740,2005,10019,0.092410754,2675.0
1,1,40.766989,-73.984603,1110000,667,1978,10019,0.10423126099999999,2675.0
1,1,40.766676000000004,-73.984475,1425000,993,1929,10019,0.09018565199999999,2675.0
1,0,40.766805,-73.984776,639900,595,1929,10019,0.11540068099999999,2675.0
1,1,40.766676000000004,-73.984475,1075000,800,1929,10019,0.09018565199999999,2675.0
2,2,40.7644,-73.99389599999999,1822500,1215,2015,10019,0.65742559,2675.0
1,1,40.767173,-73.985076,729000,525,1929,10019,0.148315065,2675.0
1,0,40.767173,-73.985076,660000,554,1929,10019,0.148315065,2675.0
2,1,40.7644,-73.99389599999999,1875000,1027,2015,10019,0.65742559,2675.0
1,1,40.766799,-73.9897,1248000,856,2008,10019,0.529921923,2675.0
1,0,40.762901,-73.988502,599000,445,1988,10019,0.185203531,2675.0
1,1,40.766989,-73.984603,1700000,800,1978,10019,0.10423126099999999,2675.0
1,1,40.764625,-73.984883,1230000,667,1979,10019,0.196917412,2675.0
1,0,40.766985999999996,-73.983631,975000,615,1978,10019,0.032723484,2675.0
1,0,40.762848,-73.988998,635000,481,1989,10019,0.213690307,2675.0
1,0,40.762882,-73.988491,595000,522,1988,10019,0.183069398,2675.0
1,0,40.766099,-73.983864,525000,500,1964,10019,0.059081040999999994,2675.0
1,0,40.766825,-73.984237,945000,657,1978,10019,0.0703796,2675.0
1,0,40.767173,-73.985076,740000,677,1929,10019,0.148315065,2675.0
1,0,40.766101,-73.984199,484900,450,1964,10019,0.08334411900000001,2675.0
1,1,40.7644,-73.99389599999999,1198000,677,2015,10019,0.65742559,2675.0
1,1,40.762848,-73.988998,975000,600,1989,10019,0.213690307,2675.0
1,0,40.762848,-73.988998,610000,402,1989,10019,0.213690307,2675.0
1,0,40.762882,-73.988491,599000,517,1988,10019,0.183069398,2675.0
1,0,40.766989,-73.984603,1100000,600,1978,10019,0.10423126099999999,2675.0
1,0,40.766805,-73.984776,795000,595,1929,10019,0.11540068099999999,2675.0
1,0,40.766805,-73.984776,725000,534,1929,10019,0.11540068099999999,2675.0
1,0,40.766825,-73.984237,1100000,615,1978,10019,0.0703796,2675.0
1,0,40.766989,-73.984603,1080000,600,1978,10019,0.10423126099999999,2675.0
1,0,40.763801,-73.986503,950000,605,2017,10019,0.135941633,2675.0
2,0,40.766101,-73.984199,1000000,1100,1964,10019,0.08334411900000001,2675.0
1,0,40.758551000000004,-73.96386600000001,549900,554,1929,10019,0.426968099,2675.0
1,1,40.757218,-73.96119200000001,925000,780,1938,10022,0.670195039,1056.0
3,3,40.758379,-73.96374200000001,1850000,2000,1932,10022,0.44874087700000004,1056.0
2,2,40.760413,-73.964239,1095000,1100,1974,10022,0.235972467,1056.0
2,2,40.757197999999995,-73.961196,1175000,1500,1938,10022,0.670035307,1056.0
2,2,40.758764,-73.964745,1195000,1250,1928,10022,0.37719487100000004,1056.0
3,2,40.758303999999995,-73.959474,1998000,247000,1960,10022,0.508943033,1056.0
3,3,40.758829999999996,-73.961694,2600000,2650,1975,10022,0.511816576,1056.0
4,3,40.761299,-73.966499,15750000,3924,2017,10022,0.084308083,1056.0
4,3,40.761299,-73.966499,15750000,3924,2018,10022,0.084308083,1056.0
3,2,40.761558,-73.96816,6995000,2170,2005,10022,0.058100520999999995,1056.0
2,2,40.75842,-73.96235899999999,1195000,1200,1959,10022,0.5075975970000001,1056.0
5,3,40.758829999999996,-73.961694,2050000,2400,1975,10022,0.511816576,1056.0
4,3,40.761578,-73.967628,10950000,2936,2005,10022,0.063629171,1056.0
1,0,40.756005,-73.96400200000001,730000,560,1972,10022,0.470204704,1056.0
8,4,40.759331,-73.96497099999999,2850000,4300,1968,10022,0.31134588399999996,1056.0
3,3,40.760262,-73.966819,3645000,1795,2005,10022,0.201972121,1056.0
1,1,40.757999,-73.9636,799000,950,1960,10022,0.466664635,1056.0
3,3,40.756955,-73.966398,1975000,300080,1977,10022,0.243611293,1056.0
1,0,40.756797,-73.96589499999999,595000,446,1959,10022,0.289421627,1056.0
4,3,40.759331,-73.96497099999999,2650000,3300,1968,10022,0.31134588399999996,1056.0
1,1,40.756355,-73.96560699999999,660000,800,1930,10022,0.331171102,1056.0
2,2,40.757098,-73.963121,1499000,1600,1968,10022,0.50989992,1056.0
3,2,40.759067,-73.96125699999999,1495000,1300,1988,10022,0.52230034,1056.0
6,4,40.758701,-73.960899,3596400,3600,1975,10022,0.571399115,1056.0
3,3,40.757999,-73.960601,2475000,2200,1960,10022,0.608276313,1056.0
2,2,40.755346,-73.962852,1495000,455000,1952,10022,0.5889128229999999,1056.0
4,3,40.758829999999996,-73.961694,3200000,2900,1975,10022,0.511816576,1056.0
4,2,40.7583,-73.959503,3100000,2000,1960,10022,0.511425072,1056.0
3,3,40.755881,-73.96219599999999,2185000,319696,1955,10022,0.617132412,1056.0
3,2,40.758303999999995,-73.959474,1175000,247000,1960,10022,0.508943033,1056.0
2,2,40.757218,-73.96119200000001,1135000,1325,1938,10022,0.670195039,1056.0
1,1,40.758551000000004,-73.96386600000001,650000,525,1929,10019,0.426968099,2675.0
2,2,40.755592,-73.961437,1295000,1600,1958,10022,0.688104457,1056.0
1,0,40.757999,-73.9636,436000,550,1960,10022,0.466664635,1056.0
1,1,40.757756,-73.968173,675000,750,1962,10022,0.080572395,1056.0
2,2,40.759331,-73.96497099999999,1100000,1800,1968,10022,0.31134588399999996,1056.0
3,3,40.758829999999996,-73.961694,2200000,2400,1975,10022,0.511816576,1056.0
2,2,40.759331,-73.96497099999999,939000,2000,1968,10022,0.31134588399999996,1056.0
2,1,40.757719,-73.967857,1080000,788,1990,10022,0.106867523,1056.0
4,3,40.759331,-73.96497099999999,2500000,3300,1967,10022,0.31134588399999996,1056.0
3,3,40.757809,-73.962471,2499000,2200,1929,10022,0.557170604,1056.0
2,2,40.757098,-73.963121,1395000,967300,1968,10022,0.50989992,1056.0
2,2,40.755592,-73.961437,1095000,1400,1958,10022,0.688104457,1056.0
2,2,40.757098,-73.963121,1380000,1400,1968,10022,0.50989992,1056.0
2,2,40.756153000000005,-73.960881,1195000,1400,1959,10022,0.6980805390000001,1056.0
2,2,40.756153000000005,-73.960881,1195000,537750,1959,10022,0.6980805390000001,1056.0
3,2,40.758303999999995,-73.959474,1200000,247000,1960,10022,0.508943033,1056.0
2,2,40.760158000000004,-73.96633800000001,1245000,1450,1964,10022,0.205316256,1056.0
4,3,40.758829999999996,-73.961694,2495000,2400,1975,10022,0.511816576,1056.0
3,3,40.757566,-73.961946,2795000,2000,1926,10022,0.60444411,1056.0
4,3,40.758829999999996,-73.961694,2500000,35500,1975,10022,0.511816576,1056.0
3,3,40.758371999999994,-73.96032,2745000,127293,1929,10022,0.578452265,1056.0
3,3,40.758598,-73.96700200000001,2950000,1638,2001,10022,0.20562338600000002,1056.0
3,2,40.761299,-73.966499,4950000,1555,2018,10022,0.084308083,1056.0
2,3,40.758596000000004,-73.96434,2350000,1900,2007,10022,0.406238891,1056.0
3,3,40.757348,-73.961472,2250000,1600,1929,10022,0.645684106,1056.0
2,2,40.757678000000006,-73.962186,1099000,1100,1925,10022,0.582653632,1056.0
1,2,40.760578,-73.966903,1199000,875,1963,10022,0.171401298,1056.0
1,2,40.759706,-73.968919,995000,790,1956,10022,0.20666636300000002,1056.0
2,1,40.759498,-73.96459899999999,595000,1100,1968,10022,0.30535551699999997,1056.0
2,2,40.756153000000005,-73.960881,1295000,537750,1959,10022,0.6980805390000001,1056.0
3,2,40.758829999999996,-73.961694,1795000,1800,1975,10022,0.511816576,1056.0
2,2,40.755881,-73.96219599999999,1060000,319696,1955,10022,0.617132412,1056.0
2,2,40.757098,-73.963121,1595000,967300,1968,10022,0.50989992,1056.0
2,2,40.757218,-73.96119200000001,2250000,1800,1938,10022,0.670195039,1056.0
3,3,40.757325,-73.967148,2599000,1650,1990,10022,0.171262455,1056.0
2,3,40.758013,-73.967815,1850000,1600,1977,10022,0.11620957,1056.0
4,3,40.758829999999996,-73.961694,2595000,2400,1975,10022,0.511816576,1056.0
2,2,40.757657,-73.96606700000001,1995000,1322,2003,10022,0.257587014,1056.0
3,2,40.761299,-73.966499,5715000,1720,2018,10022,0.084308083,1056.0
2,2,40.757325,-73.967148,1570000,1253,1990,10022,0.171262455,1056.0
2,3,40.757348,-73.961472,2395000,1600,1929,10022,0.645684106,1056.0
1,1,40.758942,-73.964054,939000,158478,1940,10019,0.38100035600000004,2675.0
1,1,40.758551000000004,-73.96386600000001,675000,525,1929,10019,0.426968099,2675.0
1,1,40.757098,-73.963121,650000,685,1968,10022,0.50989992,1056.0
2,2,40.758764,-73.964745,1200000,1300,1928,10022,0.37719487100000004,1056.0
3,3,40.759082,-73.965876,4450000,1932,2016,10022,0.31466828399999996,1056.0
3,2,40.757657,-73.96606700000001,2800000,1535,2003,10022,0.257587014,1056.0
1,2,40.759818,-73.96576400000001,919000,900,1960,10022,0.24387956,1056.0
2,1,40.756153000000005,-73.960881,895000,1100,1959,10022,0.6980805390000001,1056.0
1,1,40.758013,-73.967815,650000,700,1977,10022,0.11620957,1056.0
