,link,region
204,/homedetails/15-Broad-St-APT-1414-New-York-NY-10005/80012380_zpid/,Lower Manhattan
205,/homedetails/15-William-St-APT-38E-New-York-NY-10005/97504707_zpid/,Lower Manhattan
206,/homedetails/75-Wall-St-APT-25F-New-York-NY-10005/89331738_zpid/,Lower Manhattan
207,/homedetails/15-William-St-APT-24C-New-York-NY-10005/97519225_zpid/,Lower Manhattan
208,/homedetails/15-William-St-APT-24B-New-York-NY-10005/97520175_zpid/,Lower Manhattan
209,/homedetails/15-William-St-APT-18C-New-York-NY-10005/97516885_zpid/,Lower Manhattan
210,/homedetails/15-William-St-APT-30E-New-York-NY-10005/97537021_zpid/,Lower Manhattan
211,/homedetails/15-William-St-APT-25A-New-York-NY-10005/97522375_zpid/,Lower Manhattan
212,/homedetails/15-William-St-APT-31C-New-York-NY-10005/97527882_zpid/,Lower Manhattan
213,/homedetails/75-Wall-St-APT-26K-New-York-NY-10005/97534412_zpid/,Lower Manhattan
214,/homedetails/15-William-St-APT-30C-New-York-NY-10005/97539601_zpid/,Lower Manhattan
215,/homedetails/20-Pine-St-APT-2415-New-York-NY-10005/2085557968_zpid/,Lower Manhattan
216,/homedetails/20-Pine-St-APT-2114-New-York-NY-10005/2133170485_zpid/,Lower Manhattan
217,/homedetails/20-Pine-St-APT-1911-New-York-NY-10005/2121648945_zpid/,Lower Manhattan
218,/homedetails/20-Pine-St-APT-1516-New-York-NY-10005/2086235575_zpid/,Lower Manhattan
219,/homedetails/20-Pine-St-APT-2215-New-York-NY-10005/2130965920_zpid/,Lower Manhattan
220,/homedetails/15-William-St-APT-24D-New-York-NY-10005/97512239_zpid/,Lower Manhattan
221,/homedetails/15-William-St-APT-29D-New-York-NY-10005/97502615_zpid/,Lower Manhattan
222,/homedetails/15-William-St-DLX3-New-York-NY-10005/2085438649_zpid/,Lower Manhattan
223,/homedetails/75-Wall-St-APT-31L-New-York-NY-10005/143073450_zpid/,Lower Manhattan
224,/homedetails/20-Pine-St-APT-1706-New-York-NY-10005/2086772166_zpid/,Lower Manhattan
225,/homedetails/15-Broad-St-APT-1128-New-York-NY-10005/80008598_zpid/,Lower Manhattan
226,/homedetails/15-Broad-St-APT-802-New-York-NY-10005/83940884_zpid/,Lower Manhattan
227,/homedetails/20-Pine-St-APT-1611-New-York-NY-10005/2094223436_zpid/,Lower Manhattan
228,/homedetail/AuthRequired.htm?r=pfc&zpid=247904330,Lower Manhattan
229,/homedetail/AuthRequired.htm?r=pfc&zpid=154074238,Lower Manhattan
230,/homedetail/AuthRequired.htm?r=pfc&zpid=294895184,Lower Manhattan
231,/homedetail/AuthRequired.htm?r=pfc&zpid=250617043,Lower Manhattan
232,/homedetail/AuthRequired.htm?r=pfc&zpid=154074353,Lower Manhattan
233,/homedetail/AuthRequired.htm?r=pfc&zpid=240000683,Lower Manhattan
234,/homedetail/AuthRequired.htm?r=pfc&zpid=247904128,Lower Manhattan
235,/homedetail/AuthRequired.htm?r=pfc&zpid=250527305,Lower Manhattan
236,/homedetail/AuthRequired.htm?r=pfc&zpid=190846747,Lower Manhattan
237,/homedetail/AuthRequired.htm?r=pfc&zpid=250527309,Lower Manhattan
238,/homedetail/AuthRequired.htm?r=pfc&zpid=250617044,Lower Manhattan
239,/homedetails/88-Greenwich-St-APT-1004-New-York-NY-10006/97512536_zpid/,Lower Manhattan
240,/homedetails/114-Liberty-St-APT-7-New-York-NY-10006/31493177_zpid/,Lower Manhattan
241,/homedetails/114-Liberty-St-APT-PH-New-York-NY-10006/2087983472_zpid/,Lower Manhattan
242,/homedetails/88-Greenwich-St-APT-1104-New-York-NY-10006/143071847_zpid/,Lower Manhattan
243,/homedetails/120-Greenwich-St-PHB-New-York-NY-10006/2100782027_zpid/,Lower Manhattan
244,/homedetails/123-Washington-St-49-50D-New-York-NY-10006/2090291608_zpid/,Lower Manhattan
