Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode
Gramercy Park and Murray Hill,1.5,2.0,40.759331,-73.96497099999998,695000.0,1400,1968,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757098,-73.963121,1500000.0,967300,1968,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.756016,-73.96598900000002,315000.0,7825,1910,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.761926,-73.970052,1250000.0,122801,1908,10022.0
Gramercy Park and Murray Hill,4.0,3.0,40.7615,-73.971793,20150000.0,3576,2015,10022.0
Gramercy Park and Murray Hill,8.0,6.0,40.7546,-73.963096,17500000.0,,1931,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.764499,-73.972396,9900000.0,,1963,10022.0
Gramercy Park and Murray Hill,11.0,4.0,40.75464,-73.96311,10975000.0,460973,1931,10022.0
Gramercy Park and Murray Hill,11.0,18.0,40.755798,-73.966201,7450000.0,6366,1910,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.755346,-73.962852,750000.0,825,1952,10022.0
Gramercy Park and Murray Hill,2.0,3.0,40.755346,-73.962852,1595000.0,455000,1952,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.756005,-73.96400200000002,1250000.0,887,1972,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.756,-73.9719,10750000.0,2756,2019,10022.0
Gramercy Park and Murray Hill,5.0,5.0,40.754901,-73.965896,9995000.0,5759,2000,10022.0
Gramercy Park and Murray Hill,3.0,2.0,40.759331,-73.96497099999998,995000.0,2200,1968,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.758087,-73.960895,6500000.0,3600,1899,10022.0
Gramercy Park and Murray Hill,1.0,2.0,40.755122,-73.96427299999998,770500.0,900,1956,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.764309,-73.972539,5000000.0,1500,1928,10022.0
Gramercy Park and Murray Hill,3.0,2.0,40.759331,-73.96497099999998,1100000.0,1800,1968,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.7593,-73.961799,5500000.0,4800,1929,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.764548,-73.972356,1300000.0,174780,1963,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.758194,-73.96191999999998,825000.0,,1927,10022.0
Gramercy Park and Murray Hill,3.0,3.0,40.755122,-73.96427299999998,1995000.0,430000,1956,10022.0
Gramercy Park and Murray Hill,3.5,3.0,40.762298,-73.973899,12500000.0,2509,1983,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.754699,-73.96749799999998,1190000.0,1268,1931.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.754413,-73.964129,1195000.0,88181,1930.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.7611,-73.970199,715000.0,800,1957.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757657,-73.96606700000002,1995000.0,1370,2003.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.759498,-73.96459899999998,495000.0,825,1968.0,10022.0
Gramercy Park and Murray Hill,7.0,5.0,40.763198,-73.9692,13900000.0,5000,1998.0,10022.0
Gramercy Park and Murray Hill,5.0,3.0,40.753398,-73.964401,6900000.0,3742,1900.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.762812,-73.968645,750000.0,850,1963.0,10022.0
Gramercy Park and Murray Hill,3.5,3.0,40.760525,-73.972787,11000000.0,2950,2006.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.753671,-73.96508100000001,875000.0,6240,1930.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.75796500000001,-73.960605,1595000.0,125800,1960.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.759335,-73.97074,1195000.0,1200,1951.0,10022.0
Gramercy Park and Murray Hill,3.5,3.0,40.754049,-73.963277,5950000.0,3000,1927.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.762298,-73.973899,2500000.0,1596,1983.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.759534,-73.963145,339000.0,400,1930.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.760799,-73.970298,450000.0,500,1927.0,10022.0
Gramercy Park and Murray Hill,4.0,3.0,40.755699,-73.965301,8950000.0,3356,2016.0,10022.0
Gramercy Park and Murray Hill,4.0,3.0,40.762289,-73.969785,2750000.0,2500,1922.0,10022.0
Gramercy Park and Murray Hill,2.0,3.0,40.758755,-73.963607,1275000.0,1300,1958.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.760799,-73.970298,975000.0,,1927.0,10022.0
Gramercy Park and Murray Hill,5.0,3.0,40.758304,-73.959474,4500000.0,247000,1960.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.761829,-73.965664,795000.0,700,1965.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.755585,-73.969633,600000.0,600,1928.0,10022.0
Gramercy Park and Murray Hill,6.5,5.0,40.757701,-73.9607,9350000.0,5400,1930.0,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.759498,-73.96459899999998,690000.0,1300,1968.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.755881,-73.96219599999998,395000.0,,1955.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.760375,-73.960678,1380000.0,1109,1999.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757098,-73.963121,995000.0,940,1968.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757598,-73.968597,1295000.0,,1957.0,10022.0
Gramercy Park and Murray Hill,3.0,4.0,40.758006,-73.963637,1999999.0,2200,1960.0,10022.0
Gramercy Park and Murray Hill,4.0,5.0,40.754068,-73.96409399999997,5950000.0,73095,1925.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.758622,-73.960137,425000.0,420,1966.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.764309,-73.972539,575000.0,375,1928.0,10022.0
Gramercy Park and Murray Hill,10.0,5.0,40.759498,-73.96459899999998,2995000.0,4500,1968.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.760779,-73.968053,729000.0,750,1960.0,10022.0
Gramercy Park and Murray Hill,4.0,3.0,40.752799,-73.96479699999998,6995000.0,,1931.0,10022.0
Gramercy Park and Murray Hill,5.0,5.0,40.757198,-73.961196,3160000.0,3875,1938.0,10022.0
Gramercy Park and Murray Hill,3.0,3.0,40.760799,-73.970298,2300000.0,,1927.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.759331,-73.96497099999998,360000.0,725,1968.0,10022.0
Gramercy Park and Murray Hill,1.0,2.0,40.759706,-73.968919,950000.0,779,1956.0,10022.0
Gramercy Park and Murray Hill,3.0,2.0,40.762298,-73.973899,3500000.0,1477,1983.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.755346,-73.962852,769000.0,455000,1952.0,10022.0
Gramercy Park and Murray Hill,11.0,6.0,40.758701,-73.960899,4500000.0,6000,1975.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.75883,-73.961694,4100000.0,2800,1975.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.757198,-73.961196,3149000.0,2800,1938.0,10022.0
Gramercy Park and Murray Hill,1.0,0.0,40.757218,-73.96119200000003,450000.0,650,1938.0,10022.0
Gramercy Park and Murray Hill,6.0,4.0,40.762901,-73.97039699999998,9500000.0,4667,1959.0,10022.0
Gramercy Park and Murray Hill,2.0,3.0,40.759799,-73.965797,1375000.0,1600,1960.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.759335,-73.97074,1995000.0,1774,1951.0,10022.0
Gramercy Park and Murray Hill,1.5,2.0,40.758304,-73.959474,949000.0,,1960.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.758201,-73.961898,2900000.0,,1927.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.761901,-73.9701,3995000.0,,1908.0,10022.0
Gramercy Park and Murray Hill,3.0,3.0,40.760262,-73.966819,3995000.0,1795,2005.0,10022.0
Gramercy Park and Murray Hill,4.0,2.0,40.758499,-73.97219799999998,9300000.0,4607,2017.0,10022.0
Gramercy Park and Murray Hill,3.0,2.0,40.758304,-73.959474,1150000.0,1590,1960.0,10022.0
Gramercy Park and Murray Hill,3.0,3.0,40.75558,-73.961387,2500000.0,1800,1958.0,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.75980300000001,-73.966831,1395000.0,1300,1960.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.758956,-73.96373100000002,3495000.0,105000,1928.0,10022.0
Gramercy Park and Murray Hill,1.0,1.0,40.754149,-73.96350699999998,599000.0,850,1929.0,10022.0
Gramercy Park and Murray Hill,4.0,4.0,40.762699,-73.970703,6950000.0,3800,1929.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.755592,-73.961437,1498500.0,1350,1958.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757099,-73.963096,1550000.0,1400,1968.0,10022.0
Gramercy Park and Murray Hill,2.0,3.0,40.756099,-73.962997,2500000.0,1956,1983.0,10022.0
Gramercy Park and Murray Hill,3.0,2.0,40.7592,-73.976083,3250000.0,1800,1973.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.757098,-73.963121,1185000.0,967300,1968.0,10022.0
Gramercy Park and Murray Hill,1.0,2.0,40.757565,-73.96459399999998,819000.0,,1962.0,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.759498,-73.96459899999998,590000.0,1100,1968.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.756698,-73.967597,2375000.0,1350,2006.0,10022.0
Gramercy Park and Murray Hill,2.5,1.0,40.762298,-73.973899,3100000.0,1510,1983.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.755592,-73.961437,1845000.0,510547,1958.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.762733,-73.970731,1499000.0,1400,1929.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.762253,-73.970772,3495000.0,1600,1916.0,10022.0
Gramercy Park and Murray Hill,5.0,4.0,40.763512,-73.969884,6995000.0,,1925.0,10022.0
Gramercy Park and Murray Hill,4.0,3.0,40.761798,-73.96970300000002,3900000.0,3254,1975.0,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.757098,-73.963121,675000.0,967300,1968.0,10022.0
Gramercy Park and Murray Hill,2.0,2.0,40.760356,-73.961439,1515000.0,1108,1999.0,10022.0
Gramercy Park and Murray Hill,2.0,1.0,40.762298,-73.973899,2900000.0,1115,1983.0,10022.0
Gramercy Park and Murray Hill,3.0,4.0,40.7602,-73.964202,2200000.0,,1974.0,10022.0
Greenwich Village and Soho,6.0,9.0,40.726168,-74.002933,15995000.0,7448,1900,10012.0
Greenwich Village and Soho,1.0,2.0,40.728698,-73.999099,575000.0,,1920,10012.0
Greenwich Village and Soho,4.0,4.0,40.724098,-74.004116,6550000.0,3864,1901,10012.0
Greenwich Village and Soho,7.0,6.0,40.729301,-73.999702,15995000.0,7436,2014,10012.0
Greenwich Village and Soho,4.0,5.0,40.728463,-74.001471,12500000.0,3360,1899,10012.0
Greenwich Village and Soho,5.0,4.0,40.725605,-73.994128,15500000.0,3528,,10012.0
Greenwich Village and Soho,1.0,1.0,40.728548,-73.995069,699000.0,704,1888,10012.0
Greenwich Village and Soho,5.0,4.0,40.724257,-74.001642,7995000.0,4131,1920,10012.0
Greenwich Village and Soho,5.0,4.0,40.721698,-73.999099,24995000.0,5852,2016,10012.0
Greenwich Village and Soho,3.0,3.0,40.726359,-74.000617,4995000.0,4053,1903,10012.0
Greenwich Village and Soho,2.0,2.0,40.728721,-73.998626,4500000.0,1800,1985,10012.0
Greenwich Village and Soho,1.0,0.0,40.724118,-74.00357199999998,425000.0,,1920,10012.0
Greenwich Village and Soho,5.0,5.0,40.724399,-74.000198,15000000.0,7500,1900,10012.0
Greenwich Village and Soho,1.0,1.0,40.729698,-74.0018,799000.0,,1928,10012.0
Greenwich Village and Soho,3.0,2.0,40.7271,-73.995903,2800000.0,,1930,10012.0
Greenwich Village and Soho,5.0,4.0,40.722999,-74.001701,20000000.0,5874,2015,10012.0
Greenwich Village and Soho,2.0,2.0,40.721799,-73.998494,3995000.0,1586,2005,10012.0
Greenwich Village and Soho,7.0,4.0,40.724547,-74.004168,12950000.0,6709,2015,10012.0
Greenwich Village and Soho,2.0,2.0,40.723098,-74.001297,6995000.0,2180,1877,10012.0
Greenwich Village and Soho,5.0,4.0,40.725498,-73.9944,15500000.0,3528,2019,10012.0
Greenwich Village and Soho,1.0,1.0,40.722957,-73.996144,725000.0,5800,1880,10012.0
Greenwich Village and Soho,3.0,3.0,40.728099,-73.9943,4775000.0,1874,2017,10012.0
Greenwich Village and Soho,5.0,4.0,40.728099,-73.9943,8950000.0,3303,2017,10012.0
Greenwich Village and Soho,3.0,3.0,40.728967,-73.99854,2995000.0,1400,1928,10012.0
Greenwich Village and Soho,1.0,1.0,40.726277,-74.00125200000002,650000.0,500,1920,10012.0
Greenwich Village and Soho,2.0,1.0,40.722817,-74.00088000000002,1595000.0,1203,1873,10012.0
Greenwich Village and Soho,1.0,1.0,40.727127,-73.995936,930000.0,,1930,10012.0
Greenwich Village and Soho,3.0,2.0,40.722574,-73.994385,9500000.0,33058,2007,10012.0
Greenwich Village and Soho,2.0,2.0,40.7271,-73.995903,1295000.0,,1930,10012.0
Greenwich Village and Soho,1.0,1.0,40.730244,-74.001356,1495000.0,850,1940,10012.0
Greenwich Village and Soho,2.0,1.0,40.724564,-73.999403,4995000.0,2800,1900,10012.0
Greenwich Village and Soho,1.0,1.0,40.722198,-73.995903,1165000.0,625,1900,10012.0
Greenwich Village and Soho,11.0,11.0,40.7229,-74.000198,23400000.0,,1900,10012.0
Greenwich Village and Soho,4.0,3.0,40.724185,-73.996275,7495000.0,3000,1900,10012.0
Greenwich Village and Soho,5.0,5.0,40.725463,-73.994088,17900000.0,,1885,10012.0
Greenwich Village and Soho,1.0,1.0,40.722406,-73.998411,1495000.0,76550,1900,10012.0
Greenwich Village and Soho,4.0,4.0,40.729301,-73.998199,8750000.0,1800,1982,10012.0
Greenwich Village and Soho,3.5,2.0,40.7252,-74.001899,13500000.0,3593,1900,10012.0
Greenwich Village and Soho,1.0,0.0,40.722698,-73.995101,12800000.0,11200,,10012.0
Greenwich Village and Soho,1.0,0.0,40.727127,-73.995936,500000.0,196920,1930,10012.0
Greenwich Village and Soho,1.0,0.0,40.728949,-73.99955,529000.0,,1975,10012.0
Greenwich Village and Soho,5.0,4.0,40.723136,-74.00061099999998,10950000.0,4350,1900,10012.0
Greenwich Village and Soho,1.0,1.0,40.727445,-74.002889,799000.0,33100,1963,10012.0
Greenwich Village and Soho,3.0,3.0,40.724694,-74.000365,4295000.0,2300,1900,10012.0
Greenwich Village and Soho,1.0,1.0,40.725706,-74.002256,695000.0,,1914,10012.0
Greenwich Village and Soho,2.0,0.0,40.725216,-74.003639,2800000.0,2300,2001,10012.0
Greenwich Village and Soho,3.0,3.0,40.725399,-73.997596,8950000.0,3721,1900,10012.0
Greenwich Village and Soho,2.0,4.0,40.727799,-73.994316,3850000.0,2700,1905,10012.0
Greenwich Village and Soho,1.0,1.0,40.727358,-74.001948,675000.0,,1900,10012.0
Greenwich Village and Soho,1.0,1.0,40.722071,-73.996031,850000.0,1784,1900,10012.0
Greenwich Village and Soho,2.0,2.0,40.731498,-74.0,3195000.0,1900,1860,10012.0
Greenwich Village and Soho,3.5,3.0,40.723445,-74.00195,9995000.0,6000,1900,10012.0
Greenwich Village and Soho,3.0,0.0,40.724899,-73.99299599999998,2800000.0,2000,1900,10012.0
Greenwich Village and Soho,1.0,0.0,40.721736,-73.9981,890000.0,446,2005,10012.0
Greenwich Village and Soho,1.0,1.0,40.728104,-73.999628,995000.0,693,1910,10012.0
Greenwich Village and Soho,4.0,3.0,40.7266,-73.992897,15000000.0,4235,2018,10012.0
Greenwich Village and Soho,1.0,0.0,40.726582,-73.99640500000002,500000.0,400,1961,10012.0
Greenwich Village and Soho,1.0,1.0,40.722999,-73.993301,1345000.0,547,2013,10012.0
Greenwich Village and Soho,1.0,1.0,40.7266,-73.996398,685000.0,,1961,10012.0
Greenwich Village and Soho,2.0,3.0,40.730244,-74.001356,2375000.0,,1940,10012.0
Greenwich Village and Soho,1.0,0.0,40.72298,-74.000299,10400000.0,4000,,10012.0
Greenwich Village and Soho,2.0,2.0,40.721736,-73.9981,2195000.0,1215,2005,10012.0
Greenwich Village and Soho,1.0,1.0,40.728099,-73.99960300000002,1525000.0,700,1910,10012.0
Greenwich Village and Soho,2.0,1.0,40.726632,-74.000757,2699500.0,2300,1903,10012.0
Greenwich Village and Soho,4.0,3.0,40.724601,-74.004124,7750000.0,2707,2015,10012.0
Greenwich Village and Soho,3.0,3.0,40.721698,-73.999099,6900000.0,2798,2016,10012.0
Greenwich Village and Soho,1.0,1.0,40.728104,-73.999628,1625000.0,876,1910,10012.0
Greenwich Village and Soho,2.0,2.0,40.723098,-74.001297,2999000.0,1446,1877,10012.0
Greenwich Village and Soho,1.0,1.0,40.728548,-73.995069,1095000.0,,1888,10012.0
Greenwich Village and Soho,5.0,4.0,40.720401,-73.994796,15000000.0,4158,,10012.0
Greenwich Village and Soho,2.0,3.0,40.726027,-73.999865,2650000.0,,1910,10012.0
Greenwich Village and Soho,3.0,4.0,40.7247,-73.9999,6999000.0,1953,1930,10012.0
Greenwich Village and Soho,4.0,3.0,40.7262,-73.993797,11800000.0,3704,2005,10012.0
Greenwich Village and Soho,1.5,2.0,40.7248,-74.0009,3700000.0,2100,1920,10012.0
Greenwich Village and Soho,2.0,2.0,40.7229,-73.99960300000002,2950000.0,,1880,10012.0
Greenwich Village and Soho,2.0,2.0,40.725355,-74.00158499999998,2750000.0,1350,1900,10012.0
Greenwich Village and Soho,2.0,2.0,40.726699,-73.994796,2850000.0,,1900,10012.0
Greenwich Village and Soho,2.0,2.0,40.728298,-73.99490300000002,3400000.0,1980,1888,10012.0
Greenwich Village and Soho,2.0,0.0,40.723194,-74.002162,5200000.0,43500,1918,10012.0
Greenwich Village and Soho,3.0,3.0,40.723763,-73.999523,4895000.0,2177,2005,10012.0
Greenwich Village and Soho,1.0,1.0,40.728548,-73.995069,1350000.0,,1888,10012.0
Greenwich Village and Soho,2.0,2.0,40.72640300000001,-73.996543,4000000.0,,1853,10012.0
Greenwich Village and Soho,1.0,1.0,40.7271,-73.995903,765000.0,,1930,10012.0
Greenwich Village and Soho,3.0,1.0,40.727401,-74.002296,3995000.0,2431,2018,10012.0
Greenwich Village and Soho,2.0,2.0,40.725799,-73.995002,4850000.0,2200,1910,10012.0
Greenwich Village and Soho,1.0,1.0,40.7257,-73.993301,1600000.0,800,1900,10012.0
Greenwich Village and Soho,2.0,1.0,40.724399,-74.000198,2500000.0,1200,1900,10012.0
Greenwich Village and Soho,1.0,0.0,40.727897,-73.999804,560000.0,500,1920,10012.0
Greenwich Village and Soho,5.0,5.0,40.722801,-73.996002,10250000.0,3669,2017,10012.0
Greenwich Village and Soho,4.0,3.0,40.726398,-73.993103,12900000.0,3750,2006,10012.0
Greenwich Village and Soho,3.0,1.0,40.728548,-73.995069,1950000.0,,1888,10012.0
Greenwich Village and Soho,2.0,2.0,40.7248,-74.0009,3850000.0,2107,1920,10012.0
Greenwich Village and Soho,3.0,3.0,40.725498,-73.9944,4995000.0,1634,2019,10012.0
Greenwich Village and Soho,5.0,5.0,40.722801,-73.996002,11900000.0,3757,2017,10012.0
Greenwich Village and Soho,3.0,2.0,40.727901,-73.99359799999998,3695000.0,1988,1912,10012.0
Greenwich Village and Soho,1.0,1.0,40.721298,-73.9962,1950000.0,802,2017,10012.0
Greenwich Village and Soho,2.0,3.0,40.726027,-73.999865,4495000.0,3300,1910,10012.0
Greenwich Village and Soho,2.0,2.0,40.727901,-73.99359799999998,3750000.0,2131,1912,10012.0
Greenwich Village and Soho,2.0,2.0,40.729301,-73.998199,4500000.0,,1982,10012.0
Greenwich Village and Soho,1.0,0.0,40.726582,-73.99640500000002,499000.0,,1961,10012.0
Greenwich Village and Soho,1.0,1.0,40.727127,-73.995936,745000.0,,1930,10012.0
Greenwich Village and Soho,1.0,1.0,40.725498,-73.9944,1775000.0,652,2019,10012.0
Greenwich Village and Soho,4.0,3.0,40.726432,-73.99315,12900000.0,3750,2007,10012.0
Greenwich Village and Soho,1.0,1.0,40.721736,-73.9981,1500000.0,729,2005,10012.0
Greenwich Village and Soho,1.0,0.0,40.727127,-73.995936,599000.0,196920,1930,10012.0
Greenwich Village and Soho,3.0,3.0,40.721698,-73.993797,3675000.0,2176,2016,10012.0
Greenwich Village and Soho,4.0,3.0,40.725498,-73.9944,5995000.0,1941,2019,10012.0
Greenwich Village and Soho,2.0,2.0,40.721698,-73.9981,3995000.0,1586,2005,10012.0
Greenwich Village and Soho,2.0,2.0,40.721698,-73.993797,2725000.0,1469,2016,10012.0
Greenwich Village and Soho,2.0,2.0,40.721298,-73.9962,7500000.0,1855,2017,10012.0
Greenwich Village and Soho,1.0,0.0,40.721736,-73.9981,975000.0,446,2005,10012.0
Greenwich Village and Soho,3.0,2.0,40.725498,-73.9944,3995000.0,1484,2019,10012.0
Greenwich Village and Soho,3.0,2.0,40.726432,-73.99315,4250000.0,1382,2006,10012.0
Greenwich Village and Soho,3.0,2.0,40.725498,-73.9944,4245000.0,1506,2019,10012.0
Greenwich Village and Soho,2.0,2.0,40.725925,-74.000101,3350000.0,1452,2006,10012.0
Greenwich Village and Soho,2.0,1.0,40.721298,-73.9962,2295000.0,898,2017,10012.0
Greenwich Village and Soho,2.0,2.0,40.721298,-73.9962,3495000.0,1330,2017,10012.0
Greenwich Village and Soho,1.0,1.0,40.723098,-74.001297,2500000.0,937,1877,10012.0
Greenwich Village and Soho,3.0,2.0,40.721298,-73.9962,4400000.0,1661,2017,10012.0
Greenwich Village and Soho,3.0,2.0,40.720401,-73.994796,5985000.0,2015,,10012.0
Greenwich Village and Soho,2.0,2.0,40.721698,-73.993797,3750000.0,2175,2016,10012.0
Greenwich Village and Soho,1.0,1.0,40.727127,-73.995936,975000.0,,1930,10012.0
Greenwich Village and Soho,7.0,5.0,40.723061,-74.009121,57000000.0,,1882,10013.0
Greenwich Village and Soho,4.0,3.0,40.7219,-74.010398,20000000.0,4600,2015,10013.0
Greenwich Village and Soho,7.0,4.0,40.721,-73.998802,52750000.0,8000,1880,10013.0
Greenwich Village and Soho,4.0,3.0,40.720756,-74.00263000000002,9950000.0,4500,1920,10013.0
Greenwich Village and Soho,5.0,4.0,40.72059,-74.006187,19950000.0,5985,2019,10013.0
Greenwich Village and Soho,4.0,5.0,40.71853400000001,-74.011027,4995000.0,3080,1899,10013.0
Greenwich Village and Soho,3.0,4.0,40.719692,-74.008962,1750000.0,3000,1910,10013.0
Greenwich Village and Soho,4.0,4.0,40.72094600000001,-74.002026,27900000.0,4350,2016,10013.0
Greenwich Village and Soho,4.0,1.0,40.718154,-74.00954499999997,35000000.0,8170,1907,10013.0
Greenwich Village and Soho,4.0,3.0,40.7187,-74.005798,6000000.0,5086,1900,10013.0
Greenwich Village and Soho,3.0,3.0,40.722099,-74.007598,5750000.0,4125,1900,10013.0
Greenwich Village and Soho,5.0,5.0,40.7201,-73.997497,9500000.0,5750,1900,10013.0
Greenwich Village and Soho,6.0,6.0,40.726501,-74.003097,9500000.0,6461,1900,10013.0
Greenwich Village and Soho,2.0,2.0,40.720798,-73.999099,1995000.0,1200,1885,10013.0
Greenwich Village and Soho,11.0,6.0,40.720199,-74.007698,22500000.0,7200,1891,10013.0
Greenwich Village and Soho,5.0,4.0,40.7164,-74.00340200000002,11500000.0,3683,1899,10013.0
Greenwich Village and Soho,3.0,2.0,40.72063,-74.001751,4375000.0,2392,1910,10013.0
Greenwich Village and Soho,3.0,2.0,40.7177,-74.006401,4975000.0,1668,2015,10013.0
Greenwich Village and Soho,0.0,0.0,40.718108,-73.995745,20000000.0,9433,1900,10013.0
