,Neighborhood,bath,bed,latitude,logitude,price,size,year built,zipcode,Station Name,Route1,Route2,Route3,Route4,Route5,Route6,Route7,Route8,Route9,Route10,Route11,distance to subway,number of subway lines
3176,Upper East Side,6.0,6.0,40.7844,-73.954696,6800000.0,4675.0,1926,10128,96th St,6,,,,,,,,,,,0.33286914319627275,1
3177,Upper East Side,2.5,3.0,40.78349,-73.95858199999998,3879000.0,1650.0,1961,10128,86th St,4,5,6,,,,,,,,,0.483764084816307,3
3178,Upper East Side,3.0,3.0,40.784301,-73.9496,4367000.0,1959.0,2017,10128,96th St,6,,,,,,,,,,,0.1862982361945874,1
3179,Upper East Side,2.0,2.0,40.77913,-73.948142,2075000.0,1262.0,2002,10128,86th St,4,5,6,,,,,,,,,0.6050866322214641,3
3180,Upper East Side,2.0,2.0,40.787978,-73.955207,2250000.0,163969.0,1924,10128,96th St,6,,,,,,,,,,,0.4096291485880521,1
3181,Upper East Side,1.0,1.0,40.784114,-73.951396,700000.0,897.0,1938,10128,96th St,6,,,,,,,,,,,0.17416022671341938,1
3182,Upper East Side,2.0,2.0,40.780828,-73.94848499999998,1790000.0,1205.0,2007,10128,96th St,6,,,,,,,,,,,0.5733037341874063,1
3183,Upper East Side,1.0,1.0,40.779055,-73.951863,599000.0,750.0,1962,10128,86th St,4,5,6,,,,,,,,,0.2954899165078739,3
3184,Upper East Side,1.0,1.0,40.785301,-73.95325600000002,799000.0,950.0,1961,10128,96th St,6,,,,,,,,,,,0.1807488015475879,1
3185,Upper East Side,1.0,0.0,40.779152,-73.946241,379000.0,450.0,1985,10128,86th St,4,5,6,,,,,,,,,0.7645680582624119,3
3186,Upper East Side,3.0,2.0,40.783786,-73.958189,2350000.0,166317.0,1929,10128,86th St,4,5,6,,,,,,,,,0.4978580096842546,3
3187,Upper East Side,5.0,4.0,40.784591,-73.95448,6750000.0,3200.0,1926,10128,96th St,6,,,,,,,,,,,0.30685569909951266,1
3188,Upper East Side,4.0,4.0,40.780958,-73.954627,6950000.0,3211.0,1927,10128,86th St,4,5,6,,,,,,,,,0.1550144992191563,3
3189,Upper East Side,1.0,1.0,40.778596,-73.950975,575000.0,,1973,10128,86th St,4,5,6,,,,,,,,,0.3804762135449137,3
3190,Upper East Side,3.0,3.0,40.784372,-73.95473199999998,2850000.0,1975.0,1926,10128,96th St,6,,,,,,,,,,,0.3370279399470422,1
3191,Upper East Side,4.0,4.0,40.77832,-73.945978,3127000.0,2600.0,1971,10128,86th St,4,5,6,,,,,,,,,0.7975981251223268,3
3192,Upper East Side,2.0,3.0,40.785253,-73.9541,3975000.0,196577.0,1926,10128,96th St,6,,,,,,,,,,,0.2502172921051673,1
3193,Upper East Side,1.0,1.0,40.779114,-73.947338,799000.0,775.0,1999,10128,86th St,4,5,6,,,,,,,,,0.672711687000804,3
3194,Upper East Side,3.0,3.0,40.782014,-73.95066899999998,2499000.0,2012.0,1975,10128,96th St,6,,,,,,,,,,,0.4037911931415321,1
3195,Upper East Side,4.0,3.0,40.787507,-73.95555999999998,5750000.0,,1923,10128,96th St,6,,,,,,,,,,,0.4086648900543107,1
3196,Upper East Side,5.0,4.0,40.785618,-73.956926,12750000.0,,1926,10128,96th St,6,,,,,,,,,,,0.4800422405948026,1
3197,Upper East Side,5.0,5.0,40.784698,-73.953102,8995000.0,,1929,10128,96th St,6,,,,,,,,,,,0.20247808939585774,1
3198,Upper East Side,1.0,1.0,40.78396400000001,-73.951041,624000.0,600.0,1928,10128,96th St,6,,,,,,,,,,,0.1865968712607497,1
3199,Upper East Side,3.0,3.0,40.778815,-73.952244,1875000.0,1400.0,1970,10128,86th St,4,5,6,,,,,,,,,0.27122762548567897,3
3200,Upper East Side,4.0,4.0,40.786267,-73.953402,6475000.0,,1930,10128,96th St,6,,,,,,,,,,,0.1886812754126312,1
3201,Upper East Side,3.0,3.0,40.781723,-73.95546800000002,5195000.0,199625.0,1930,10128,86th St,4,5,6,,,,,,,,,0.2229840403615045,3
3202,Upper East Side,1.0,2.0,40.783959,-73.954949,999000.0,166742.0,1940,10128,96th St,6,,,,,,,,,,,0.3765922859257629,1
3203,Upper East Side,3.0,5.0,40.784372,-73.95473199999998,4300000.0,2700.0,1926,10128,96th St,6,,,,,,,,,,,0.3370279399470422,1
3204,Upper East Side,3.0,3.0,40.783109,-73.95564399999998,3595000.0,213729.0,1929,10128,86th St,4,5,6,,,,,,,,,0.3768612775803688,3
3205,Upper East Side,3.0,3.0,40.7831,-73.95459699999998,2950000.0,,1924,10128,86th St,4,5,6,,,,,,,,,0.3851362144720664,3
3206,Upper East Side,2.0,2.0,40.786921,-73.953805,1775000.0,114003.0,1929,10128,96th St,6,,,,,,,,,,,0.2475770444313294,1
3207,Upper East Side,4.0,3.0,40.7789,-73.94830300000002,5350000.0,2417.0,2017,10128,86th St,4,5,6,,,,,,,,,0.5942737450837109,3
3208,Upper East Side,1.0,1.0,40.780509,-73.952399,795000.0,565.0,1987,10128,86th St,4,5,6,,,,,,,,,0.2619875382641926,3
3209,Upper East Side,2.0,3.0,40.780798,-73.955595,1875000.0,1400.0,1972,10128,86th St,4,5,6,,,,,,,,,0.1198681604939948,3
3210,Upper East Side,3.0,2.0,40.781636,-73.95721800000003,3100000.0,1624.0,1986,10128,86th St,4,5,6,,,,,,,,,0.24782000327922585,3
3211,Upper East Side,5.0,5.0,40.786267,-73.953402,11250000.0,,1930,10128,96th St,6,,,,,,,,,,,0.1886812754126312,1
3212,Upper East Side,4.0,4.0,40.778198,-73.945999,3185000.0,2600.0,1971,10128,86th St,4,5,6,,,,,,,,,0.7983522314695726,3
3213,Upper East Side,2.5,2.0,40.78212,-73.955229,2995000.0,1800.0,1923,10128,86th St,4,5,6,,,,,,,,,0.2686508722546698,3
3214,Upper East Side,3.5,4.0,40.782398,-73.95929699999998,12900000.0,,1917,10128,86th St,4,5,6,,,,,,,,,0.4237491504614549,3
3215,Upper East Side,3.0,2.0,40.784675,-73.953114,2900000.0,2500.0,1929,10128,96th St,6,,,,,,,,,,,0.2048763112060569,1
3216,Upper East Side,4.0,4.0,40.779998,-73.953498,6875000.0,2370.0,2019,10128,86th St,4,5,6,,,,,,,,,0.156450029433485,3
3217,Upper West Side,1.0,0.0,40.77724,-73.986133,469000.0,550.0,1965,10023,72nd St,1,2,3,,,,,,,,,0.3767636002743312,3
3218,Upper West Side,1.0,1.0,40.770499,-73.983338,950000.0,840.0,1930,10023,59th St-Columbus Circle,A,B,C,D,1,,,,,,,0.14915234121031934,5
3219,Upper West Side,11.0,9.0,40.780101,-73.977699,7700000.0,7268.0,1900,10023,72nd St,1,2,3,,,,,,,,,0.3630341849141996,3
3220,Upper West Side,3.0,3.0,40.777099,-73.97689799999998,3495000.0,1950.0,1964,10023,72nd St,B,C,,,,,,,,,,0.10738468804603103,2
3221,Upper West Side,5.0,3.0,40.769109,-73.98161999999998,8000000.0,2165.0,1960,10023,59th St,A,B,C,D,1,,,,,,,0.0456154972418991,5
3222,Upper West Side,2.5,2.0,40.7779,-73.9766,2100000.0,,1902,10023,72nd St,B,C,,,,,,,,,,0.17156220676447528,2
3223,Upper West Side,5.0,4.0,40.77,-73.983299,6250000.0,3453.0,,10023,59th St-Columbus Circle,A,B,C,D,1,,,,,,,0.10401734877144818,5
3224,Upper West Side,1.0,1.0,40.771116,-73.982833,675000.0,271843.0,1981,10023,59th St-Columbus Circle,A,B,C,D,1,,,,,,,0.1982124535748364,5
3225,Upper West Side,4.0,3.0,40.768199,-73.982299,14250000.0,2413.0,,10023,59th St,A,B,C,D,1,,,,,,,0.05986366432147396,5
3226,Upper West Side,2.0,2.0,40.777099,-73.97689799999998,1695000.0,,1964,10023,72nd St,B,C,,,,,,,,,,0.10738468804603103,2
3227,Upper West Side,3.0,4.0,40.780142,-73.982209,4250000.0,2600.0,1902,10023,72nd St,1,2,3,,,,,,,,,0.11544435346645185,3
3228,Upper West Side,2.0,2.0,40.777076,-73.97684699999998,2295000.0,625517.0,1964,10023,72nd St,B,C,,,,,,,,,,0.102520510609418,2
3229,Upper West Side,2.0,2.0,40.780089,-73.98588199999998,1625000.0,,1927,10023,72nd St,1,2,3,,,,,,,,,0.35757143272073955,3
3230,Upper West Side,1.0,1.0,40.772701,-73.980903,935000.0,,1939,10023,66th St-Lincoln Center,1,,,,,,,,,,,0.12514942866941264,1
3231,Upper West Side,2.0,3.0,40.781101,-73.98449699999998,1890000.0,,1950,10023,72nd St,1,2,3,,,,,,,,,0.31302805281239576,3
3232,Upper West Side,2.0,1.0,40.77246,-73.97920500000002,1695000.0,1050.0,1969,10023,66th St-Lincoln Center,1,,,,,,,,,,,0.26046930680717384,1
3233,Upper West Side,2.0,3.0,40.78173,-73.983437,2100000.0,,1950,10023,72nd St,1,2,3,,,,,,,,,0.31788056866855113,3
3234,Upper West Side,4.0,4.0,40.7802,-73.986701,5900000.0,2932.0,1904,10023,72nd St,1,2,3,,,,,,,,,0.4272015559181528,3
3235,Upper West Side,2.0,2.0,40.77715,-73.981622,1995000.0,1053.0,1989,10023,72nd St,1,2,3,,,,,,,,,0.14570087279693805,3
3236,Upper West Side,3.0,2.0,40.774258,-73.984256,3675000.0,1353.0,1989,10023,66th St-Lincoln Center,1,,,,,,,,,,,0.160750171170491,1
3237,Upper West Side,2.0,2.0,40.77174,-73.98853000000003,1600000.0,982.0,2007,10023,66th St-Lincoln Center,1,,,,,,,,,,,0.5531468108794864,1
3238,Upper West Side,9.0,7.0,40.784581,-73.97024499999998,19950000.0,9775.0,1901,10024,86th St,B,C,,,,,,,,,,0.08744698454852462,2
3239,Upper West Side,3.0,4.0,40.790594,-73.975359,999000.0,1794.0,1910,10024,86th St,1,,,,,,,,,,,0.19316991076455275,1
3240,Upper West Side,1.0,0.0,40.787421,-73.977871,225000.0,9999.0,1915,10024,86th St,1,,,,,,,,,,,0.12983676135767594,1
3241,Upper West Side,2.0,2.0,40.786782,-73.97442,1487000.0,1150.0,1900,10024,86th St,1,,,,,,,,,,,0.21293242750654645,1
3242,Upper West Side,5.5,4.0,40.783401,-73.971397,8900000.0,4950.0,1900,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.1307879021962181,2
3243,Upper West Side,1.0,1.0,40.78437,-73.97576600000002,689000.0,8500.0,1900,10024,79th St,1,,,,,,,,,,,0.33080188429318463,1
3244,Upper West Side,10.0,7.0,40.785227,-73.971886,7950000.0,6650.0,1900,10024,86th St,B,C,,,,,,,,,,0.1873444257652936,2
3245,Upper West Side,6.0,5.0,40.783618,-73.975952,9999999.0,6298.0,1900,10024,79th St,1,,,,,,,,,,,0.3150162113085185,1
3246,Upper West Side,9.0,5.0,40.791819,-73.976298,8500000.0,7052.0,1901,10024,96th St,1,2,3,,,,,,,,,0.29751244675469696,3
3247,Upper West Side,3.0,3.0,40.787656,-73.973469,2195000.0,,1914,10024,86th St,1,,,,,,,,,,,0.2304839449853736,1
3248,Upper West Side,1.0,1.0,40.786161,-73.969884,599000.0,,1910,10024,86th St,B,C,,,,,,,,,,0.07367701993949538,2
3249,Upper West Side,1.0,2.0,40.781492,-73.977154,950000.0,873.0,1910,10024,79th St,1,,,,,,,,,,,0.3314136582059642,1
3250,Upper West Side,7.0,5.0,40.787283,-73.97258199999997,8950000.0,8000.0,1910,10024,86th St,1,,,,,,,,,,,0.3145947565167593,1
3251,Upper West Side,9.0,12.0,40.7879,-73.968949,6450000.0,6270.0,1930,10024,86th St,B,C,,,,,,,,,,0.13264626760739714,2
3252,Upper West Side,9.0,12.0,40.787253,-73.970537,7500000.0,,,10024,86th St,B,C,,,,,,,,,,0.18032812120165587,2
3253,Upper West Side,1.0,1.0,40.782847,-73.97688000000002,599000.0,,1927,10024,79th St,1,,,,,,,,,,,0.2662260272394659,1
3254,Upper West Side,1.0,2.0,40.788782,-73.975021,750000.0,,1915,10024,86th St,1,,,,,,,,,,,0.10587630611228616,1
3255,Upper West Side,9.0,6.0,40.787998,-73.968399,5300000.0,,1930,10024,86th St,B,C,,,,,,,,,,0.13672081601187425,2
3256,Upper West Side,4.0,5.0,40.78643,-73.96936,8995000.0,6534.0,1900,10024,86th St,B,C,,,,,,,,,,0.045718683208773286,2
3257,Upper West Side,1.0,2.0,40.787682,-73.970375,999999.0,,1900,10024,86th St,B,C,,,,,,,,,,0.191380639847076,2
3258,Upper West Side,4.0,3.0,40.788203,-73.975599,6450000.0,2573.0,2019,10024,86th St,1,,,,,,,,,,,0.04146348140751846,1
3259,Upper West Side,1.0,0.0,40.79016,-73.979736,460000.0,,1939,10024,86th St,1,,,,,,,,,,,0.3100929594482766,1
3260,Upper West Side,6.0,5.0,40.790204,-73.978313,7950000.0,4701.0,1900,10024,86th St,1,,,,,,,,,,,0.21260999535262587,1
3261,Upper West Side,1.0,0.0,40.789192,-73.97319399999998,380000.0,,1910,10024,86th St,1,,,,,,,,,,,0.26385813813810005,1
3262,Upper West Side,1.0,0.0,40.783311,-73.973246,475000.0,14214.0,1900,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.17283124666813168,2
3263,Upper West Side,3.0,4.0,40.78812,-73.968695,2750000.0,2000.0,1930,10024,86th St,B,C,,,,,,,,,,0.15165679176357005,2
3264,Upper West Side,2.0,2.0,40.783401,-73.975402,1950000.0,,1900,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.32535359102448835,2
3265,Upper West Side,6.0,5.0,40.78947,-73.97677900000002,10500000.0,4192.0,,10024,86th St,1,,,,,,,,,,,0.06271070303621502,1
3266,Upper West Side,4.0,4.0,40.789,-73.9768,6650000.0,2800.0,1987,10024,86th St,1,,,,,,,,,,,0.03963078068159611,1
3267,Upper West Side,5.0,6.0,40.783925,-73.981776,4395000.0,3245.0,1886,10024,79th St,1,,,,,,,,,,,0.12770548270627813,1
3268,Upper West Side,2.0,3.0,40.7835,-73.977699,1995000.0,1165.0,1900,10024,79th St,1,,,,,,,,,,,0.17385023680220002,1
3269,Upper West Side,1.0,2.0,40.78302,-73.982428,1250000.0,1200.0,1891,10024,79th St,1,,,,,,,,,,,0.1993804489959048,1
3270,Upper West Side,1.0,1.0,40.789268,-73.97797299999998,515000.0,141426.0,1925,10024,86th St,1,,,,,,,,,,,0.13445804065005912,1
3271,Upper West Side,2.0,2.0,40.786583,-73.979022,1495000.0,207126.0,1928,10024,86th St,1,,,,,,,,,,,0.2635019570837434,1
3272,Upper West Side,1.0,1.0,40.788619,-73.968694,780000.0,109451.0,1931,10024,86th St,B,C,,,,,,,,,,0.20675054447499516,2
3273,Upper West Side,6.0,5.0,40.786378000000006,-73.980502,5500000.0,4708.0,1899,10024,79th St,1,,,,,,,,,,,0.2598716815280833,1
3274,Upper West Side,6.0,5.0,40.78935,-73.97662,11000000.0,4192.0,,10024,86th St,1,,,,,,,,,,,0.04407423744114073,1
3275,Upper West Side,14.0,14.0,40.785598,-73.981597,14950000.0,11670.0,1900,10024,79th St,1,,,,,,,,,,,0.2143867489067966,1
3276,Upper West Side,6.0,5.0,40.782081,-73.97731999999998,8695000.0,5416.0,1910,10024,79th St,1,,,,,,,,,,,0.27719731031694445,1
3277,Upper West Side,2.0,3.0,40.779598,-73.974601,2550000.0,,1928,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.14409415678642412,2
3278,Upper West Side,1.0,1.0,40.786434,-73.972769,945000.0,766.0,1929,10024,86th St,B,C,,,,,,,,,,0.2912646643779354,2
3279,Upper West Side,6.0,7.0,40.791301,-73.97509699999998,5300000.0,5800.0,1920,10024,96th St,1,2,3,,,,,,,,,0.2547535411260911,3
3280,Upper West Side,3.0,2.0,40.784532,-73.978912,1995000.0,2266.0,2004,10024,79th St,1,,,,,,,,,,,0.08767476557195279,1
3281,Upper West Side,3.5,5.0,40.78885800000001,-73.976733,4750000.0,,1987,10024,86th St,1,,,,,,,,,,,0.03816076042746576,1
3282,Upper West Side,12.0,6.0,40.785285,-73.981723,11700000.0,8040.0,1900,10024,79th St,1,,,,,,,,,,,0.1954212906758361,1
3283,Upper West Side,1.0,2.0,40.786666,-73.974141,1099000.0,950.0,1900,10024,86th St,1,,,,,,,,,,,0.2390600813710922,1
3284,Upper West Side,4.0,3.0,40.782578,-73.97192199999998,18950000.0,600613.0,1929,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.03911776185364727,2
3285,Upper West Side,1.0,1.0,40.7849,-73.97779799999998,549000.0,600.0,1911,10024,79th St,1,,,,,,,,,,,0.187032005860368,1
3286,Upper West Side,4.0,3.0,40.789463,-73.977652,18000000.0,3420.0,,10024,86th St,1,,,,,,,,,,,0.12170990126514147,1
3287,Upper West Side,7.0,6.0,40.784395,-73.975825,11700000.0,,1900,10024,79th St,1,,,,,,,,,,,0.326253607795735,1
3288,Upper West Side,5.0,6.0,40.787849,-73.972727,6250000.0,4500.0,1899,10024,86th St,1,,,,,,,,,,,0.2864271238176114,1
3289,Upper West Side,1.0,1.0,40.7858,-73.973197,850000.0,,1931,10024,86th St,B,C,,,,,,,,,,0.3031423177310474,2
3290,Upper West Side,5.0,7.0,40.788365,-73.98012800000002,7250000.0,6000.0,1899,10024,86th St,1,,,,,,,,,,,0.2688206379285963,1
3291,Upper West Side,2.0,2.0,40.784442,-73.982132,1995000.0,1200.0,1910,10024,79th St,1,,,,,,,,,,,0.17360337122327665,1
3292,Upper West Side,1.0,2.0,40.7849,-73.97779799999998,1195000.0,1270.0,1920,10024,79th St,1,,,,,,,,,,,0.187032005860368,1
3293,Upper West Side,2.0,2.0,40.788268,-73.979896,1495000.0,1100.0,1910,10024,86th St,1,,,,,,,,,,,0.2494457953961433,1
3294,Upper West Side,1.0,1.0,40.783107,-73.982915,569000.0,,1920,10024,79th St,1,,,,,,,,,,,0.23408724333406214,1
3295,Upper West Side,1.0,1.0,40.783982,-73.983225,515000.0,62487.0,1926,10024,79th St,1,,,,,,,,,,,0.2496267649977544,1
3296,Upper West Side,4.0,5.0,40.786445,-73.973614,7795000.0,4032.0,1899,10024,86th St,1,,,,,,,,,,,0.28887923842072666,1
3297,Upper West Side,2.0,2.0,40.782963,-73.979407,1200000.0,,1926,10024,79th St,1,,,,,,,,,,,0.08444276618275336,1
3298,Upper West Side,3.0,2.0,40.783956,-73.970833,2895000.0,,,10024,86th St,B,C,,,,,,,,,,0.17270612087302933,2
3299,Upper West Side,1.0,1.0,40.787742,-73.979821,510000.0,,1900,10024,86th St,1,,,,,,,,,,,0.2521705943128485,1
3300,Upper West Side,8.0,5.0,40.787899,-73.980201,9250000.0,7000.0,1900,10024,86th St,1,,,,,,,,,,,0.2794773644537629,1
3301,Upper West Side,2.0,2.0,40.782,-73.980787,1100000.0,195491.0,1930,10024,79th St,1,,,,,,,,,,,0.1946823155813512,1
3302,Upper West Side,1.0,1.0,40.786333,-73.97640200000002,649000.0,9375.0,1940,10024,86th St,1,,,,,,,,,,,0.1937170765072052,1
3303,Upper West Side,9.0,6.0,40.790797,-73.977758,12900000.0,9000.0,1910,10024,86th St,1,,,,,,,,,,,0.2312913648922179,1
3304,Upper West Side,3.0,3.0,40.789001,-73.971603,2995000.0,2000.0,1989,10024,86th St,B,C,,,,,,,,,,0.3635236754213551,2
3305,Upper West Side,3.0,3.0,40.788361,-73.96770500000002,2800000.0,608532.0,1930,10024,86th St,B,C,,,,,,,,,,0.18774925093389144,2
3306,Upper West Side,1.0,1.0,40.790233,-73.97757,675000.0,,1921,10024,86th St,1,,,,,,,,,,,0.17055841158876325,1
3307,Upper West Side,7.0,6.0,40.7844,-73.975799,11700000.0,7500.0,1900,10024,79th St,1,,,,,,,,,,,0.32849894510649136,1
3308,Upper West Side,1.0,1.0,40.789811,-73.973698,695000.0,750.0,1925,10024,86th St,1,,,,,,,,,,,0.23839965392282386,1
3309,Upper West Side,3.5,3.0,40.788203,-73.975599,5495000.0,2442.0,2019,10024,86th St,1,,,,,,,,,,,0.04146348140751846,1
3310,Upper West Side,4.0,3.0,40.786681,-73.968525,7650000.0,2200.0,1988,10024,86th St,B,C,,,,,,,,,,0.011737740912207587,2
3311,Upper West Side,2.0,3.0,40.782578,-73.981639,1595000.0,869.0,1900,10024,79th St,1,,,,,,,,,,,0.17501161754270125,1
3312,Upper West Side,4.0,5.0,40.787179,-73.968462,12565000.0,3700.0,1905,10024,86th St,B,C,,,,,,,,,,0.04560515382501328,2
3313,Upper West Side,1.0,0.0,40.781486,-73.97709300000002,435000.0,,1910,10024,79th St,1,,,,,,,,,,,0.33550129768946874,1
3314,Upper West Side,1.0,2.0,40.792754,-73.976646,1095000.0,1090.0,1911,10024,96th St,1,2,3,,,,,,,,,0.2943878687033049,3
3315,Upper West Side,2.0,2.0,40.790425,-73.976522,1250000.0,1100.0,1922,10024,86th St,1,,,,,,,,,,,0.1570628297048383,1
3316,Upper West Side,1.0,1.0,40.782832,-73.97685,599000.0,,1928,10024,79th St,1,,,,,,,,,,,0.26924125412911204,1
3317,Upper West Side,1.0,1.0,40.792011,-73.97676,750000.0,800.0,1929,10024,96th St,1,2,3,,,,,,,,,0.3240355425895111,3
3318,Upper West Side,8.0,8.0,40.790901,-73.97799599999998,6475000.0,6632.0,1900,10024,86th St,1,,,,,,,,,,,0.2518301427914755,1
3319,Upper West Side,4.5,4.0,40.788203,-73.975599,7950000.0,3122.0,2019,10024,86th St,1,,,,,,,,,,,0.04146348140751846,1
3320,Upper West Side,5.0,4.0,40.78680900000001,-73.97142099999998,8500000.0,4623.0,1901,10024,86th St,B,C,,,,,,,,,,0.21708017991995632,2
3321,Upper West Side,7.0,7.0,40.790901,-73.97730200000002,6575000.0,6140.0,1910,10024,86th St,1,,,,,,,,,,,0.22459517877527546,1
3322,Upper West Side,1.0,1.0,40.78437,-73.97576600000002,650000.0,,1900,10024,79th St,1,,,,,,,,,,,0.33080188429318463,1
3323,Upper West Side,3.5,3.0,40.789501,-73.97779799999998,18000000.0,3420.0,1908,10024,86th St,1,,,,,,,,,,,0.13466430102901875,1
3324,Upper West Side,1.0,2.0,40.786764,-73.971313,949000.0,900.0,1910,10024,86th St,B,C,,,,,,,,,,0.2068077841935768,2
3325,Upper West Side,2.0,3.0,40.783694,-73.972973,2195000.0,1600.0,1916,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.1907834821213239,2
3326,Upper West Side,5.0,6.0,40.792574,-73.976244,10888888.0,6120.0,1899,10024,96th St,1,2,3,,,,,,,,,0.264261545740494,3
3327,Upper West Side,2.0,2.0,40.783583,-73.982074,1875000.0,71880.0,1912,10024,79th St,1,,,,,,,,,,,0.15289572422250605,1
3328,Upper West Side,1.0,1.0,40.787086,-73.980246,655000.0,700.0,1940,10024,86th St,1,,,,,,,,,,,0.31213087420204066,1
3329,Upper West Side,1.0,0.0,40.788791,-73.974953,335000.0,,1915,10024,86th St,1,,,,,,,,,,,0.1112688771731624,1
3330,Upper West Side,3.0,6.0,40.789699,-73.976303,4395000.0,4228.0,1920,10024,86th St,1,,,,,,,,,,,0.07553556413411297,1
3331,Upper West Side,1.0,0.0,40.788791,-73.974953,345000.0,,1915,10024,86th St,1,,,,,,,,,,,0.1112688771731624,1
3332,Upper West Side,10.0,12.0,40.7868,-73.97979699999998,7499000.0,8500.0,1900,10024,86th St,1,,,,,,,,,,,0.2961830133646963,1
3333,Upper West Side,1.0,0.0,40.785773,-73.973166,365000.0,,1931,10024,86th St,B,C,,,,,,,,,,0.3000195282911261,2
3334,Upper West Side,2.0,2.0,40.790601,-73.973414,1295000.0,1214.0,1920,10024,96th St,1,2,3,,,,,,,,,0.2629286104077588,3
3335,Upper West Side,10.0,10.0,40.784251,-73.974199,11000000.0,2540.0,1886,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.30354254888714105,2
3336,Upper West Side,1.0,0.0,40.786593,-73.973967,399000.0,25090.0,1900,10024,86th St,1,,,,,,,,,,,0.255472038822036,1
3337,Upper West Side,9.0,9.0,40.782699,-73.975799,5475000.0,,1910,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.3147692776452009,2
3338,Upper West Side,2.0,3.0,40.78958400000001,-73.980254,2595000.0,98373.0,1906,10024,86th St,1,,,,,,,,,,,0.3113420588590565,1
3339,Upper West Side,1.0,1.0,40.786434,-73.972769,850000.0,766.0,1929,10024,86th St,B,C,,,,,,,,,,0.2912646643779354,2
3340,Upper West Side,2.0,3.0,40.787228000000006,-73.97886,3050000.0,1800.0,1913,10024,86th St,1,,,,,,,,,,,0.2044565776765221,1
3341,Upper West Side,4.0,3.0,40.7882,-73.975402,4995000.0,2238.0,1908,10024,86th St,1,,,,,,,,,,,0.05788894822411431,1
3342,Upper West Side,2.0,3.0,40.786618,-73.97990899999998,2395000.0,2028.0,1911,10024,79th St,1,,,,,,,,,,,0.2840211835367151,1
3343,Upper West Side,10.0,6.0,40.783298,-73.983398,8995000.0,7825.0,1910,10024,79th St,1,,,,,,,,,,,0.26810181815067,1
3344,Upper West Side,1.0,1.0,40.783517,-73.977682,719000.0,500.0,1900,10024,79th St,1,,,,,,,,,,,0.17463890880414387,1
3345,Upper West Side,1.0,2.0,40.789092,-73.979091,999000.0,,,10024,86th St,1,,,,,,,,,,,0.19942814740103812,1
3346,Upper West Side,5.0,4.0,40.782398,-73.980003,7995000.0,3181.0,2017,10024,79th St,1,,,,,,,,,,,0.13610562320596742,1
3347,Upper West Side,3.0,3.0,40.787031,-73.980879,2700000.0,168982.0,1940,10024,79th St,1,,,,,,,,,,,0.3369823509356283,1
3348,Upper West Side,2.0,2.0,40.790601,-73.973414,1749000.0,1214.0,1920,10024,96th St,1,2,3,,,,,,,,,0.2629286104077588,3
3349,Upper West Side,3.0,3.0,40.783599,-73.971,6250000.0,,1929,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.16204855458212505,2
3350,Upper West Side,4.0,4.0,40.784999,-73.97509699999998,3995000.0,2066.0,2018,10024,86th St,1,,,,,,,,,,,0.35621714731939874,1
3351,Upper West Side,2.0,2.0,40.782739,-73.98006600000002,1799000.0,1217.0,2008,10024,79th St,1,,,,,,,,,,,0.09883931863810788,1
3352,Upper West Side,4.0,4.0,40.787899,-73.978996,4950000.0,,1922,10024,86th St,1,,,,,,,,,,,0.18058451323700367,1
3353,Upper West Side,3.0,3.0,40.791801,-73.977699,3200000.0,,1926,10024,86th St,1,,,,,,,,,,,0.3300119187618001,1
3354,Upper West Side,5.0,5.0,40.784922,-73.975094,5995000.0,2512.0,2018,10024,86th St,1,,,,,,,,,,,0.3645105034152509,1
3355,Upper West Side,5.0,4.0,40.789501,-73.976501,5290000.0,2743.0,2018,10024,86th St,1,,,,,,,,,,,0.05538832695377082,1
3356,Upper West Side,2.0,2.0,40.783127,-73.97281600000002,1550000.0,,1926,10024,81st St - Museum of Natural History,B,C,,,,,,,,,,0.13272293996251666,2
3357,Upper West Side,2.5,3.0,40.78563,-73.97049200000002,3495000.0,2000.0,1910,10024,86th St,B,C,,,,,,,,,,0.07987831240785889,2
